timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,NE_regression_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-16 18:51:17,0.0,456.469,456.469,400.000,-56.469,13.259200,100.832000,51.506800,0.714717,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:15,58.0,456.247,456.214,400.000,-56.214,13.257100,100.837000,51.500200,0.713893,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.696257,0.314450,-0.00382714,0.00310170,0.00310170,-0.371449,0.301040,0.301040,0.371449,0.371449,-0.301040,-0.301040,2.434534,0.233819,0.301040,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:20,63.5,456.387,456.223,400.000,-56.223,13.258500,100.838000,51.496900,0.712427,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.609211,0.261028,-0.00277316,0.00250223,0.00227584,-0.269156,0.242860,0.220888,0.269156,0.269156,-0.242860,-0.220888,2.254086,0.194096,0.242860,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:25,68.5,456.215,456.225,400.000,-56.225,13.257700,100.835000,51.503500,0.711565,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.532172,0.224016,-0.00457152,0.00168651,0.00116065,-0.443687,0.163683,0.112647,0.443687,0.443687,-0.163683,-0.112647,2.114824,0.166575,0.163683,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:30,73.5,455.784,456.233,400.000,-56.233,13.254300,100.839000,51.506800,0.711732,18.000000,97.058477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464600,0.194311,-0.01445406,0.00146987,0.00038361,-1.402889,0.142663,0.037233,1.402889,1.402889,-0.142663,-0.037233,2.063972,0.144486,0.142663,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:36,79.0,456.271,456.236,400.000,-56.236,13.255200,100.835000,51.506800,0.712624,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.404469,0.163947,0.00042018,0.00200074,0.00289207,0.040780,0.194181,0.280689,-0.040780,-0.040780,-0.194181,-0.280689,1.923655,0.121908,0.194181,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:41,84.5,456.209,456.237,400.000,-56.237,13.265300,100.836000,51.510200,0.710717,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351494,0.139592,0.00855473,0.00172950,0.00297063,0.830285,0.167858,0.288316,-0.830285,-0.830285,-0.167858,-0.288316,1.751534,0.103798,0.167858,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:47,90.0,456.599,456.256,400.000,-56.256,13.249500,100.838000,51.506800,0.713483,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304994,0.118993,0.00188242,0.00161336,0.00150763,0.182703,0.156588,0.146327,-0.182703,-0.182703,-0.156588,-0.146327,1.637755,0.088481,0.156588,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:52,95.0,456.233,456.264,400.000,-56.264,13.247200,100.838000,51.510200,0.712512,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.264425,0.102149,-0.00361358,0.00141121,0.00039765,-0.350725,0.136969,0.038595,0.350725,0.350725,-0.136969,-0.038595,1.566253,0.075956,0.136969,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:52:57,100.0,456.200,456.259,400.000,-56.259,13.252800,100.837000,51.503500,0.711757,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.229591,0.090254,0.00142860,0.00094896,-0.00110121,0.138655,0.092103,-0.106880,-0.138655,-0.138655,-0.092103,0.106880,1.476521,0.067111,0.092103,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:02,105.5,456.400,456.269,400.000,-56.269,13.256900,100.837000,51.513500,0.711982,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199450,0.078887,0.00751274,0.00105020,-0.00112693,0.729160,0.101929,-0.109376,-0.729160,-0.729160,-0.101929,0.109376,1.366237,0.058659,0.101929,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:08,111.0,456.320,456.280,400.000,-56.280,13.244700,100.835000,51.500200,0.713357,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173072,0.067558,-0.00890775,0.00121828,-0.00077967,-0.864538,0.118240,-0.075671,0.864538,0.864538,-0.118240,0.075671,1.342347,0.050235,0.118240,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:13,116.5,456.267,456.269,400.000,-56.269,13.254200,100.835000,51.510100,0.712371,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149828,0.056854,0.00080674,0.00128669,0.00142767,0.078298,0.124879,0.138562,-0.078298,-0.078298,-0.124879,-0.138562,1.277772,0.042276,0.124879,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:19,122.0,456.735,456.271,400.000,-56.271,13.255900,100.833000,51.503500,0.714080,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129245,0.046912,0.01166408,0.00131639,0.00177078,1.132031,0.127759,0.171859,-1.132031,-1.132031,-0.127759,-0.171859,1.172998,0.034883,0.127759,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:24,127.0,456.224,456.286,400.000,-56.286,13.253300,100.836000,51.510200,0.713127,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110975,0.037897,0.00117649,0.00129822,0.00167342,0.114185,0.126000,0.162414,-0.114185,-0.114185,-0.126000,-0.162414,1.119365,-0.138543,0.126000,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:29,132.0,456.153,456.294,400.000,-56.294,13.245200,100.836000,51.503500,0.711448,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095053,0.031364,-0.00394967,0.00096084,0.00102473,-0.383337,0.093255,0.099456,0.383337,0.383337,-0.093255,-0.099456,1.089924,-0.195079,0.093255,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:34,137.5,456.554,456.299,400.000,-56.299,13.246900,100.838000,51.503500,0.712189,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080600,0.022789,0.00084037,0.00146792,0.00206737,0.081564,0.142473,0.200654,-0.081564,-0.081564,-0.142473,-0.200654,1.044867,-0.178197,0.142473,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:40,143.0,455.979,456.308,400.000,-56.308,13.243900,100.833000,51.506800,0.709086,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067412,0.014662,-0.00536154,0.00150644,0.00320988,-0.520352,0.146205,0.311527,0.520352,0.520352,-0.146205,-0.311527,1.025441,-0.145108,0.146205,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:45,148.5,456.231,456.314,400.000,-56.314,13.251400,100.834000,51.503500,0.711738,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055688,0.008790,-0.00334461,0.00114749,0.00151829,-0.324606,0.111368,0.147355,0.324606,0.324606,-0.111368,-0.147355,1.000411,-0.128145,0.111368,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:50,153.5,456.319,456.305,400.000,-56.305,13.243700,100.838000,51.506800,0.713610,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045547,0.004982,-0.00052102,0.00077853,0.00044881,-0.050569,0.075562,0.043560,0.050569,0.050569,-0.075562,-0.043560,0.967658,-0.129483,0.075562,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:53:55,158.5,456.232,456.326,400.000,-56.326,13.256000,100.838000,51.506800,0.710127,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036700,0.001312,-0.00280677,0.00080541,-0.00032127,-0.272419,0.078171,-0.031182,0.272419,0.272419,-0.078171,0.031182,0.944483,-0.132311,0.078171,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:01,164.0,456.259,456.335,400.000,-56.335,13.256200,100.834000,51.506800,0.712431,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029360,0.000000,0.00011765,0.00088264,0.00023474,0.011418,0.085664,0.022783,-0.011418,-0.011418,-0.085664,-0.022783,0.913647,-0.135471,0.085664,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:06,169.5,456.554,456.335,400.000,-56.335,13.254200,100.836000,51.513500,0.711494,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023488,0.000000,0.00126050,0.00056194,0.00029603,0.122339,0.054539,0.028732,-0.122339,-0.122339,-0.054539,-0.028732,0.881273,-0.137797,0.054539,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:12,175.0,456.103,456.331,400.000,-56.331,13.244100,100.832000,51.503500,0.712857,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018790,0.000000,-0.00838671,0.00080633,-0.00012564,-0.813945,0.078256,-0.012193,0.813945,0.813945,-0.078256,0.012193,0.879233,-0.133141,0.078256,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:17,180.5,456.116,456.324,400.000,-56.324,13.243600,100.839000,51.496900,0.712183,18.000000,97.058477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015032,0.000000,-0.00206727,0.00078963,-0.00177790,-0.200646,0.076640,-0.172561,0.200646,0.200646,-0.076640,0.172561,0.859274,-0.123385,0.076640,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:22,185.5,456.786,456.317,400.000,-56.317,13.241700,100.835000,51.510100,0.711792,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012026,0.000000,0.01248784,0.00061192,-0.00043052,1.212003,0.059389,-0.041784,-1.212003,-1.212003,-0.059389,0.041784,0.422344,-0.115408,0.059389,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:27,190.5,456.512,456.338,400.000,-56.338,13.247100,100.835000,51.503500,0.712172,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009621,0.000000,-0.00642041,0.00070361,-0.00028198,-0.623130,0.068288,-0.027368,0.623130,0.623130,-0.068288,0.027368,0.211917,-0.111260,0.068288,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:33,196.0,455.950,456.326,452.000,-4.326,13.231700,100.836000,51.500200,0.713677,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007215,0.000000,-0.01013465,0.00038248,-0.00081469,-0.983625,0.037122,-0.079070,0.983625,0.983625,-0.037122,0.079070,0.130134,-0.120347,0.037122,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:38,201.5,456.253,456.354,452.000,-4.354,13.241600,100.837000,51.506800,0.710074,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005412,0.000000,-0.00342864,0.00046814,0.00108203,-0.332772,0.045436,0.105018,0.332772,0.332772,-0.045436,-0.105018,0.127868,-0.121878,0.045436,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:44,207.0,456.232,456.313,452.000,-4.313,13.235400,100.838000,51.506800,0.711835,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004059,0.000000,-0.00549590,0.00049849,-0.00057901,-0.533418,0.048382,-0.056197,0.533418,0.533418,-0.048382,0.056197,0.140270,-0.117155,0.048382,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:49,212.5,456.346,456.285,452.000,-4.285,13.245300,100.835000,51.506800,0.711567,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003044,0.000000,-0.00157986,0.00044852,-0.00173031,-0.153333,0.043531,-0.167935,0.153333,0.153333,-0.043531,0.167935,0.132749,-0.108276,0.043531,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:54,217.5,456.549,456.341,452.000,-4.341,13.246000,100.837000,51.500200,0.712081,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002283,0.000000,0.00909269,0.00056829,0.00079875,0.882505,0.055156,0.077524,-0.882505,-0.882505,-0.055156,-0.077524,0.093037,-0.101803,0.055156,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:54:59,222.5,455.968,456.361,452.000,-4.361,13.231800,100.834000,51.506800,0.713880,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001712,0.000000,-0.01193301,0.00050902,0.00067029,-1.158142,0.049403,0.065054,1.158142,1.158142,-0.049403,-0.065054,0.117673,-0.097862,0.049403,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:55:05,228.0,456.419,456.364,452.000,-4.364,13.248100,100.834000,51.500200,0.711655,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001284,0.000000,0.00208408,0.00052162,0.00096098,0.202267,0.050625,0.093267,-0.202267,-0.202267,-0.050625,-0.093267,0.062323,-0.094689,0.050625,,,,,,final safety clamp; high CO2 cutoff
