timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,NE_regression_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-16 18:44:16,0.0,455.888,455.888,400.000,-55.888,13.291000,100.829000,51.500200,0.711476,18.000000,97.048852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:14,58.1,455.569,456.069,400.000,-56.069,13.286500,100.833000,51.503500,0.711996,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00549936,0.00016932,0.00016932,-0.533728,0.016433,0.016433,0.533728,0.533728,-0.016433,-0.016433,-0.985485,-0.013709,0.016433,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:19,63.1,455.764,456.070,400.000,-56.070,13.278100,100.831000,51.516800,0.710691,18.000000,97.050777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00314292,-0.00007062,-0.00026713,-0.305023,-0.006854,-0.025925,0.305023,0.305023,0.006854,0.025925,-0.877943,-0.011995,-0.006854,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:24,68.1,456.047,456.063,400.000,-56.063,13.286100,100.833000,51.503500,0.710514,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00068909,-0.00111894,-0.00251479,0.066878,-0.108596,-0.244067,-0.066878,-0.066878,0.108596,0.244067,-0.815553,-0.002719,-0.108596,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:30,73.6,455.801,456.035,400.000,-56.035,13.287800,100.832000,51.513500,0.714433,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00300852,-0.00131652,-0.00106994,-0.291982,-0.127771,-0.103839,0.291982,0.291982,0.127771,0.103839,-0.736444,0.006602,-0.127771,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:35,79.1,456.226,456.041,400.000,-56.041,13.287400,100.831000,51.506800,0.712581,18.000000,97.050777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00100844,-0.00118952,-0.00191591,0.097869,-0.115444,-0.185941,-0.097869,-0.097869,0.115444,0.185941,-0.693872,0.013858,-0.115444,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:40,84.1,455.892,456.054,400.000,-56.054,13.288900,100.832000,51.513500,0.711799,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00159667,-0.00095196,-0.00298349,-0.154960,-0.092389,-0.289553,0.154960,0.154960,0.092389,0.289553,-0.640820,0.018766,-0.092389,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:45,89.1,456.108,456.061,400.000,-56.061,13.287800,100.832000,51.506800,0.710840,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00542868,-0.00060985,-0.00299918,-0.526863,-0.059187,-0.291075,0.526863,0.526863,0.059187,0.291075,-0.572133,0.021144,-0.059187,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:51,94.6,456.198,456.052,400.000,-56.052,13.283500,100.832000,51.510100,0.712619,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00552952,-0.00026157,-0.00082325,0.536650,-0.025386,-0.079898,-0.536650,-0.536650,0.025386,0.079898,-0.570161,0.021379,-0.025386,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:45:56,100.1,455.887,456.046,400.000,-56.046,13.277900,100.828000,51.506800,0.713098,18.000000,97.047889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00522700,-0.00021250,-0.00006421,-0.507269,-0.020622,-0.006231,0.507269,0.507269,0.020622,0.006231,-0.513455,0.021340,-0.020622,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:02,105.6,456.167,456.034,400.000,-56.034,13.287800,100.833000,51.503500,0.711474,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00028572,-0.00022242,0.00123647,-0.027730,-0.021586,0.120003,0.027730,0.027730,0.021586,-0.120003,-0.486395,0.021352,-0.021586,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:07,111.1,456.245,456.052,400.000,-56.052,13.277000,100.834000,51.513500,0.713047,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00917665,0.00030276,0.00327004,0.890627,0.029384,0.317369,-0.890627,-0.890627,-0.029384,-0.317369,-0.505645,0.018936,0.029384,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:12,116.1,455.991,456.059,400.000,-56.059,13.283800,100.834000,51.513500,0.712173,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00218492,0.00035948,0.00347636,0.212054,0.034889,0.337394,-0.212054,-0.212054,-0.034889,-0.337394,-0.492300,0.016489,0.034889,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:17,121.1,455.839,456.053,400.000,-56.053,13.279400,100.835000,51.503500,0.711170,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00052103,0.00023750,0.00357680,-0.050568,0.023050,0.347145,0.050568,0.050568,-0.023050,-0.347145,-0.468697,0.014770,0.023050,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:23,126.6,455.859,456.082,400.000,-56.082,13.276400,100.832000,51.503500,0.711224,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00549600,0.00050315,0.00334195,0.533396,0.048831,0.324342,-0.533396,-0.533396,-0.048831,-0.324342,-0.346962,-0.049871,0.048831,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:28,132.1,456.020,456.107,400.000,-56.107,13.273200,100.830000,51.513500,0.713302,18.000000,97.049814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00426899,0.00065866,0.00255464,-0.414305,0.063923,0.247927,0.414305,0.414305,-0.063923,-0.247927,-0.235349,-0.077601,0.063923,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:34,137.6,456.202,456.105,400.000,-56.105,13.274400,100.834000,51.510200,0.711370,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00389923,0.00040021,0.00011966,0.378435,0.038842,0.011614,-0.378435,-0.378435,-0.038842,-0.011614,-0.143273,0.011608,0.038842,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:39,143.1,456.350,456.110,400.000,-56.110,13.277800,100.832000,51.503500,0.713800,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00369755,0.00045204,0.00020864,0.358854,0.043871,0.020249,-0.358854,-0.358854,-0.043871,-0.020249,-0.161961,0.005816,0.043871,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:44,148.1,456.300,456.111,400.000,-56.111,13.278300,100.830000,51.510200,0.712515,18.000000,97.049814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00015126,0.00041761,-0.00042784,-0.014680,0.040529,-0.041522,0.014680,0.014680,-0.040529,0.041522,-0.124655,-0.013974,0.040529,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:49,153.1,455.743,456.111,400.000,-56.111,13.275800,100.833000,51.506800,0.713248,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00458833,0.00042238,-0.00041257,-0.445309,0.040994,-0.040041,0.445309,0.445309,-0.040994,0.040041,-0.112098,-0.022787,0.040994,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:46:55,158.6,455.743,456.119,400.000,-56.119,13.304900,100.830000,51.503500,0.713119,18.000000,97.049814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00850438,0.00051472,0.00003226,-0.825348,0.049953,0.003131,0.825348,0.825348,-0.049953,-0.003131,-0.027463,-0.019182,0.049953,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:00,164.1,456.603,456.129,400.000,-56.129,13.278900,100.834000,51.513500,0.712514,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01312631,0.00058419,0.00008577,1.273957,0.056697,0.008324,-1.273957,-1.273957,-0.056697,-0.008324,-0.031718,-0.010241,0.056697,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:06,169.6,456.479,456.140,400.000,-56.140,13.278800,100.833000,51.506800,0.714330,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00080675,0.00071155,0.00102613,0.078297,0.069058,0.099589,-0.078297,-0.078297,-0.069058,-0.099589,-0.022914,-0.002342,0.069058,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:11,174.6,456.264,456.130,400.000,-56.130,13.279700,100.833000,51.503500,0.712670,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00504221,0.00065228,0.00134187,0.489360,0.063305,0.130232,-0.489360,-0.489360,-0.063305,-0.130232,-0.035592,-0.001823,0.063305,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:16,179.6,456.128,456.145,400.000,-56.145,13.281200,100.833000,51.500200,0.712149,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00477321,0.00070724,0.00091674,-0.463253,0.068639,0.088972,0.463253,0.463253,-0.068639,-0.088972,-0.038656,-0.004093,0.068639,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:21,185.1,456.047,456.152,400.000,-56.152,13.276700,100.833000,51.506900,0.712291,18.000000,97.052702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00796654,0.00079962,0.00213535,-0.773174,0.077605,0.207242,0.773174,0.773174,-0.077605,-0.207242,-0.018302,-0.007765,0.077605,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:27,190.6,456.067,456.132,400.000,-56.132,13.273000,100.836000,51.500200,0.711055,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00626903,0.00067258,0.00301462,0.608445,0.065278,0.292585,-0.608445,-0.608445,-0.065278,-0.292585,-0.041848,-0.015325,0.065278,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:32,196.1,456.310,456.149,400.000,-56.149,13.274000,100.832000,51.510200,0.711449,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01164729,0.00088056,0.00106006,1.130390,0.085460,0.102881,-1.130390,-1.130390,-0.085460,-0.102881,-0.103690,-0.024595,0.085460,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:38,201.6,456.408,456.157,400.000,-56.157,13.281800,100.831000,51.510100,0.711990,18.000000,97.050777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01194983,0.00080126,0.00083154,1.159740,0.077763,0.080702,-1.159740,-1.159740,-0.077763,-0.080702,-0.149859,-0.032996,0.077763,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:43,206.6,455.833,456.169,400.000,-56.169,13.298200,100.837000,51.513500,0.712782,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00075632,0.00076335,0.00024659,-0.073406,0.074088,0.023933,0.073406,0.073406,-0.074088,-0.023933,-0.153404,-0.040234,0.074088,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:48,211.6,456.580,456.166,400.000,-56.166,13.279100,100.832000,51.503500,0.712519,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00810100,0.00072772,-0.00034128,0.786216,0.070627,-0.033122,-0.786216,-0.786216,-0.070627,0.033122,-0.210495,-0.045878,0.070627,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:53,217.1,456.009,456.142,400.000,-56.142,13.271800,100.832000,51.496900,0.712688,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.01176513,0.00073675,0.00002020,1.141827,0.071503,0.001960,-1.141827,-1.141827,-0.071503,-0.001960,-0.236807,-0.050090,0.071503,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:47:59,222.6,456.199,456.160,400.000,-56.160,13.278000,100.832000,51.493500,0.715148,18.000000,97.051739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00060506,0.00092810,-0.00117001,0.058723,0.090073,-0.113551,-0.058723,-0.058723,-0.090073,0.113551,-0.261415,-0.054903,0.090073,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:04,227.6,455.770,456.153,400.000,-56.153,13.271600,100.834000,51.503500,0.711609,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00902555,0.00091108,-0.00096325,-0.875963,0.088424,-0.093487,0.875963,0.875963,-0.088424,0.093487,-0.224535,-0.059686,0.088424,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:09,232.6,455.984,456.143,400.000,-56.143,13.258400,100.835000,51.500200,0.713721,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00282359,0.00076316,-0.00122241,-0.274042,0.074068,-0.118640,0.274042,0.274042,-0.074068,0.118640,-0.173898,-0.061629,0.074068,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:14,238.1,455.768,456.140,400.000,-56.140,13.275100,100.837000,51.510100,0.711528,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00544548,0.00072629,-0.00079796,-0.528520,0.070491,-0.077447,0.528520,0.528520,-0.070491,0.077447,-0.141699,-0.063177,0.070491,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:20,243.6,456.207,456.138,400.000,-56.138,13.275300,100.834000,51.500200,0.711909,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00699174,0.00072860,0.00008798,-0.678574,0.070713,0.008539,0.678574,0.678574,-0.070713,-0.008539,-0.114394,-0.065249,0.070713,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:25,249.1,455.750,456.144,400.000,-56.144,13.277500,100.837000,51.510100,0.712756,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00667241,0.00053529,0.00031117,-0.647601,0.051953,0.030201,0.647601,0.647601,-0.051953,-0.030201,-0.063046,-0.065385,0.051953,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:31,254.6,455.609,456.155,400.000,-56.155,13.273400,100.836000,51.513500,0.710855,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00892455,0.00041358,0.00035574,-0.866177,0.040140,0.034527,0.866177,0.866177,-0.040140,-0.034527,-0.043400,-0.064351,0.040140,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:36,259.6,455.975,456.154,400.000,-56.154,13.285400,100.835000,51.510200,0.712353,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00919346,0.00038836,0.00018145,-0.892268,0.037692,0.017610,0.892268,0.892268,-0.037692,-0.017610,0.011848,-0.064301,0.037692,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:41,264.6,456.230,456.150,400.000,-56.150,13.267800,100.836000,51.510200,0.713774,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.01763062,0.00050840,0.00428304,-1.711150,0.049343,0.415693,1.711150,1.711150,-0.049343,-0.415693,0.101848,-0.064539,0.049343,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:46,270.1,456.307,456.178,400.000,-56.178,13.270200,100.834000,51.510200,0.714482,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00104205,0.00046485,0.00227592,0.101135,0.045116,0.220886,-0.101135,-0.101135,-0.045116,-0.220886,0.096813,-0.064738,0.045116,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:52,275.6,456.092,456.182,400.000,-56.182,13.268700,100.836000,51.506800,0.713772,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00833616,0.00048922,0.00093907,-0.809071,0.047482,0.091142,0.809071,0.809071,-0.047482,-0.091142,0.112629,-0.065021,0.047482,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:48:57,281.1,456.147,456.202,400.000,-56.202,13.267500,100.835000,51.513500,0.712975,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00630264,0.00062169,0.00292700,-0.611701,0.060337,0.284079,0.611701,0.611701,-0.060337,-0.284079,0.103340,-0.065472,0.060337,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:49:03,286.6,456.015,456.204,400.000,-56.204,13.273900,100.835000,51.500200,0.711763,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00001681,0.00058048,0.00334125,0.001631,0.056338,0.324284,-0.001631,-0.001631,-0.056338,-0.324284,0.158658,-0.065456,0.056338,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 18:49:08,291.6,455.976,456.221,400.000,-56.221,13.269500,100.834000,51.513500,0.711808,18.000000,97.053664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.00394966,0.00079334,0.00208503,-0.383329,0.076997,0.202360,0.383329,0.383329,-0.076997,-0.202360,0.178729,-0.065802,0.076997,,,,,,final safety clamp; high CO2 cutoff
