pc_received_time,device,timestamp,epoch,time_label,elapsed_s,temp_c,rh_percent,co2_ppm,pressure_hpa,vpd_kpa,air_velocity_ms,par_raw,par_umol_m2_s,fan_speed_percent,fan_rpm,fan_dac_v
2026-06-06 00:55:37,DREAM_BotFan_1,2026-06-06 00:55:36,1780707336,2026-06-06 00:55:36,21764.6,22.77,51.44,486.0,NAN,1.345,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:55:42,DREAM_Sensors_1,2026-06-06 00:55:41,1780707341,00:55:41,30831.4,22.62,54.77,440.0,1014.13,1.242,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:55:42,DREAM_BotFan_1,2026-06-06 00:55:41,1780707341,2026-06-06 00:55:41,21769.5,22.78,51.46,491.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:55:47,DREAM_Sensors_1,2026-06-06 00:55:46,1780707346,00:55:46,30836.4,22.62,54.77,441.0,1014.12,1.242,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:55:47,DREAM_BotFan_1,2026-06-06 00:55:46,1780707346,2026-06-06 00:55:46,21774.6,22.78,51.41,487.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:55:52,DREAM_Sensors_1,2026-06-06 00:55:51,1780707351,00:55:51,30841.4,22.61,54.79,441.0,1014.12,1.240,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:55:52,DREAM_BotFan_1,2026-06-06 00:55:51,1780707351,2026-06-06 00:55:51,21779.6,22.77,51.46,483.0,NAN,1.345,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:55:57,DREAM_Sensors_1,2026-06-06 00:55:56,1780707356,00:55:56,30846.4,22.60,54.84,441.0,1014.12,1.238,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:55:57,DREAM_BotFan_1,2026-06-06 00:55:56,1780707356,2026-06-06 00:55:56,21784.6,22.78,51.41,481.0,NAN,1.347,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 00:56:02,DREAM_Sensors_1,2026-06-06 00:56:01,1780707361,00:56:01,30851.4,22.60,54.84,440.0,1014.12,1.238,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:02,DREAM_BotFan_1,2026-06-06 00:56:01,1780707361,2026-06-06 00:56:01,21789.6,22.77,51.40,484.0,NAN,1.346,NAN,NAN,NAN,80.0,5373.5,8.0
2026-06-06 00:56:07,DREAM_Sensors_1,2026-06-06 00:56:06,1780707366,00:56:06,30856.4,22.60,54.86,441.0,1014.13,1.238,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:07,DREAM_BotFan_1,2026-06-06 00:56:06,1780707366,2026-06-06 00:56:06,21794.6,22.77,51.42,482.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:12,DREAM_Sensors_1,2026-06-06 00:56:11,1780707371,00:56:11,30861.4,22.61,54.83,442.0,1014.12,1.239,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:12,DREAM_BotFan_1,2026-06-06 00:56:11,1780707371,2026-06-06 00:56:11,21799.6,22.79,51.44,482.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:17,DREAM_Sensors_1,2026-06-06 00:56:16,1780707376,00:56:16,30866.4,22.62,54.81,442.0,1014.12,1.241,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:17,DREAM_BotFan_1,2026-06-06 00:56:16,1780707376,2026-06-06 00:56:16,21804.6,22.79,51.38,478.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:22,DREAM_Sensors_1,2026-06-06 00:56:21,1780707381,00:56:21,30871.4,22.63,54.76,440.0,1014.12,1.243,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:22,DREAM_BotFan_1,2026-06-06 00:56:21,1780707381,2026-06-06 00:56:21,21809.6,22.80,51.44,487.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:27,DREAM_Sensors_1,2026-06-06 00:56:26,1780707386,00:56:26,30876.5,22.64,54.72,440.0,1014.12,1.244,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:27,DREAM_BotFan_1,2026-06-06 00:56:26,1780707386,2026-06-06 00:56:26,21814.6,22.77,51.42,544.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:32,DREAM_Sensors_1,2026-06-06 00:56:31,1780707391,00:56:31,30881.5,22.64,54.70,439.0,1014.12,1.245,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:32,DREAM_BotFan_1,2026-06-06 00:56:31,1780707391,2026-06-06 00:56:31,21819.6,22.77,51.40,543.0,NAN,1.346,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 00:56:37,DREAM_Sensors_1,2026-06-06 00:56:36,1780707396,00:56:36,30886.5,22.63,54.72,438.0,1014.13,1.244,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:37,DREAM_BotFan_1,2026-06-06 00:56:36,1780707396,2026-06-06 00:56:36,21824.6,22.78,51.39,542.0,NAN,1.347,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:56:42,DREAM_Sensors_1,2026-06-06 00:56:41,1780707401,00:56:41,30891.5,22.61,54.77,437.0,1014.12,1.241,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:42,DREAM_BotFan_1,2026-06-06 00:56:41,1780707401,2026-06-06 00:56:41,21829.6,22.79,51.39,535.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:47,DREAM_Sensors_1,2026-06-06 00:56:46,1780707406,00:56:46,30896.5,22.59,54.84,436.0,1014.12,1.238,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:47,DREAM_BotFan_1,2026-06-06 00:56:46,1780707406,2026-06-06 00:56:46,21834.6,22.79,51.42,526.0,NAN,1.347,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 00:56:52,DREAM_Sensors_1,2026-06-06 00:56:51,1780707411,00:56:51,30901.5,22.57,54.90,439.0,1014.12,1.234,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:52,DREAM_BotFan_1,2026-06-06 00:56:51,1780707411,2026-06-06 00:56:51,21839.6,22.79,51.44,531.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:56:57,DREAM_Sensors_1,2026-06-06 00:56:56,1780707416,00:56:56,30906.5,22.54,54.99,439.0,1014.13,1.230,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:56:57,DREAM_BotFan_1,2026-06-06 00:56:56,1780707416,2026-06-06 00:56:56,21844.6,22.77,51.42,533.0,NAN,1.346,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 00:57:02,DREAM_Sensors_1,2026-06-06 00:57:01,1780707421,00:57:01,30911.5,22.52,55.06,440.0,1014.12,1.226,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:02,DREAM_BotFan_1,2026-06-06 00:57:01,1780707421,2026-06-06 00:57:01,21849.6,22.79,51.41,530.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:07,DREAM_Sensors_1,2026-06-06 00:57:06,1780707426,00:57:06,30916.5,22.50,55.11,440.0,1014.13,1.223,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:07,DREAM_BotFan_1,2026-06-06 00:57:06,1780707426,2026-06-06 00:57:06,21854.6,22.77,51.41,528.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:12,DREAM_Sensors_1,2026-06-06 00:57:11,1780707431,00:57:11,30921.5,22.47,55.16,439.0,1014.12,1.220,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:12,DREAM_BotFan_1,2026-06-06 00:57:11,1780707431,2026-06-06 00:57:11,21859.6,22.78,51.42,530.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:17,DREAM_Sensors_1,2026-06-06 00:57:16,1780707436,00:57:16,30926.5,22.46,55.22,439.0,1014.12,1.218,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:17,DREAM_BotFan_1,2026-06-06 00:57:16,1780707436,2026-06-06 00:57:16,21864.6,22.78,51.37,523.0,NAN,1.348,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 00:57:22,DREAM_Sensors_1,2026-06-06 00:57:21,1780707441,00:57:21,30931.5,22.45,55.24,439.0,1014.12,1.216,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:23,DREAM_BotFan_1,2026-06-06 00:57:22,1780707442,2026-06-06 00:57:22,21870.5,22.80,51.43,519.0,NAN,1.348,NAN,NAN,NAN,80.0,4551.7,8.0
2026-06-06 00:57:27,DREAM_Sensors_1,2026-06-06 00:57:26,1780707446,00:57:26,30936.5,22.45,55.26,441.0,1014.12,1.216,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:28,DREAM_BotFan_1,2026-06-06 00:57:27,1780707447,2026-06-06 00:57:27,21875.5,22.77,51.39,518.0,NAN,1.347,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:57:32,DREAM_Sensors_1,2026-06-06 00:57:31,1780707451,00:57:31,30941.5,22.45,55.26,441.0,1014.12,1.216,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:33,DREAM_BotFan_1,2026-06-06 00:57:32,1780707452,2026-06-06 00:57:32,21880.6,22.77,51.40,513.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:37,DREAM_Sensors_1,2026-06-06 00:57:36,1780707456,00:57:36,30946.5,22.46,55.23,442.0,1014.12,1.217,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:39,DREAM_BotFan_1,2026-06-06 00:57:38,1780707458,2026-06-06 00:57:38,21886.5,22.77,51.43,518.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:42,DREAM_Sensors_1,2026-06-06 00:57:41,1780707461,00:57:41,30951.5,22.46,55.18,441.0,1014.13,1.219,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:44,DREAM_BotFan_1,2026-06-06 00:57:43,1780707463,2026-06-06 00:57:43,21891.5,22.77,51.39,511.0,NAN,1.347,NAN,NAN,NAN,80.0,5373.5,8.0
2026-06-06 00:57:47,DREAM_Sensors_1,2026-06-06 00:57:46,1780707466,00:57:46,30956.5,22.47,55.16,443.0,1014.13,1.220,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:50,DREAM_BotFan_1,2026-06-06 00:57:49,1780707469,2026-06-06 00:57:49,21897.4,22.78,51.38,503.0,NAN,1.348,NAN,NAN,NAN,80.0,5282.6,8.0
2026-06-06 00:57:52,DREAM_Sensors_1,2026-06-06 00:57:51,1780707471,00:57:51,30961.5,22.48,55.13,443.0,1014.12,1.221,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:57:55,DREAM_BotFan_1,2026-06-06 00:57:54,1780707474,2026-06-06 00:57:54,21902.4,22.81,51.43,507.0,NAN,1.349,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:57:57,DREAM_Sensors_1,2026-06-06 00:57:56,1780707476,00:57:56,30966.5,22.48,55.14,446.0,1014.12,1.221,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:00,DREAM_BotFan_1,2026-06-06 00:57:59,1780707479,2026-06-06 00:57:59,21907.4,22.77,51.37,510.0,NAN,1.347,NAN,NAN,NAN,80.0,5373.5,8.0
2026-06-06 00:58:02,DREAM_Sensors_1,2026-06-06 00:58:01,1780707481,00:58:01,30971.5,22.47,55.12,446.0,1014.12,1.221,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:05,DREAM_BotFan_1,2026-06-06 00:58:04,1780707484,2026-06-06 00:58:04,21912.4,22.77,51.39,503.0,NAN,1.347,NAN,NAN,NAN,80.0,5282.6,8.0
2026-06-06 00:58:07,DREAM_Sensors_1,2026-06-06 00:58:06,1780707486,00:58:06,30976.5,22.47,55.16,447.0,1014.12,1.220,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:10,DREAM_BotFan_1,2026-06-06 00:58:09,1780707489,2026-06-06 00:58:09,21917.4,22.77,51.39,503.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:58:12,DREAM_Sensors_1,2026-06-06 00:58:11,1780707491,00:58:11,30981.5,22.46,55.17,448.0,1014.12,1.219,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:15,DREAM_BotFan_1,2026-06-06 00:58:14,1780707494,2026-06-06 00:58:14,21922.5,22.75,51.41,503.0,NAN,1.345,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 00:58:17,DREAM_Sensors_1,2026-06-06 00:58:16,1780707496,00:58:16,30986.5,22.45,55.20,446.0,1014.12,1.218,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:20,DREAM_BotFan_1,2026-06-06 00:58:19,1780707499,2026-06-06 00:58:19,21927.5,22.78,51.39,503.0,NAN,1.348,NAN,NAN,NAN,80.0,5373.5,8.0
2026-06-06 00:58:22,DREAM_Sensors_1,2026-06-06 00:58:21,1780707501,00:58:21,30991.5,22.44,55.24,445.0,1014.11,1.216,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:25,DREAM_BotFan_1,2026-06-06 00:58:24,1780707504,2026-06-06 00:58:24,21932.5,22.78,51.41,508.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:58:27,DREAM_Sensors_1,2026-06-06 00:58:26,1780707506,00:58:26,30996.5,22.43,55.29,443.0,1014.11,1.213,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:30,DREAM_BotFan_1,2026-06-06 00:58:29,1780707509,2026-06-06 00:58:29,21937.5,22.76,51.40,503.0,NAN,1.346,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:58:32,DREAM_Sensors_1,2026-06-06 00:58:31,1780707511,00:58:31,31001.5,22.42,55.32,443.0,1014.1,1.211,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:35,DREAM_BotFan_1,2026-06-06 00:58:34,1780707514,2026-06-06 00:58:34,21942.5,22.77,51.38,465.0,NAN,1.347,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:58:37,DREAM_Sensors_1,2026-06-06 00:58:36,1780707516,00:58:36,31006.5,22.40,55.32,444.0,1014.11,1.211,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:40,DREAM_BotFan_1,2026-06-06 00:58:39,1780707519,2026-06-06 00:58:39,21947.5,22.78,51.39,468.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:58:42,DREAM_Sensors_1,2026-06-06 00:58:41,1780707521,00:58:41,31011.5,22.40,55.36,446.0,1014.1,1.209,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:45,DREAM_BotFan_1,2026-06-06 00:58:44,1780707524,2026-06-06 00:58:44,21952.5,22.79,51.36,475.0,NAN,1.349,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 00:58:47,DREAM_Sensors_1,2026-06-06 00:58:46,1780707526,00:58:46,31016.5,22.39,55.36,446.0,1014.1,1.209,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:50,DREAM_BotFan_1,2026-06-06 00:58:49,1780707529,2026-06-06 00:58:49,21957.5,22.78,51.40,476.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:58:52,DREAM_Sensors_1,2026-06-06 00:58:51,1780707531,00:58:51,31021.5,22.38,55.39,446.0,1014.1,1.207,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:58:55,DREAM_BotFan_1,2026-06-06 00:58:54,1780707534,2026-06-06 00:58:54,21962.5,22.78,51.38,476.0,NAN,1.348,NAN,NAN,NAN,80.0,5373.5,8.0
2026-06-06 00:58:57,DREAM_Sensors_1,2026-06-06 00:58:56,1780707536,00:58:56,31026.5,22.38,55.41,445.0,1014.09,1.206,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:00,DREAM_BotFan_1,2026-06-06 00:58:59,1780707539,2026-06-06 00:58:59,21967.5,22.78,51.35,471.0,NAN,1.348,NAN,NAN,NAN,80.0,5120.3,8.0
2026-06-06 00:59:02,DREAM_Sensors_1,2026-06-06 00:59:01,1780707541,00:59:01,31031.5,22.38,55.40,444.0,1014.09,1.206,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:05,DREAM_BotFan_1,2026-06-06 00:59:04,1780707544,2026-06-06 00:59:04,21972.5,22.78,51.38,467.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:59:07,DREAM_Sensors_1,2026-06-06 00:59:06,1780707546,00:59:06,31036.5,22.38,55.40,443.0,1014.09,1.207,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:10,DREAM_BotFan_1,2026-06-06 00:59:09,1780707549,2026-06-06 00:59:09,21977.5,22.80,51.38,467.0,NAN,1.349,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 00:59:12,DREAM_Sensors_1,2026-06-06 00:59:11,1780707551,00:59:11,31041.5,22.38,55.40,440.0,1014.1,1.206,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:15,DREAM_BotFan_1,2026-06-06 00:59:14,1780707554,2026-06-06 00:59:14,21982.5,22.78,51.38,462.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:59:17,DREAM_Sensors_1,2026-06-06 00:59:16,1780707556,00:59:16,31046.5,22.38,55.38,443.0,1014.09,1.207,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:20,DREAM_BotFan_1,2026-06-06 00:59:19,1780707559,2026-06-06 00:59:19,21987.5,22.80,51.38,458.0,NAN,1.350,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:59:22,DREAM_Sensors_1,2026-06-06 00:59:21,1780707561,00:59:21,31051.5,22.38,55.40,443.0,1014.09,1.207,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:25,DREAM_BotFan_1,2026-06-06 00:59:24,1780707564,2026-06-06 00:59:24,21992.5,22.79,51.41,457.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:59:27,DREAM_Sensors_1,2026-06-06 00:59:26,1780707566,00:59:26,31056.5,22.39,55.38,442.0,1014.1,1.208,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:30,DREAM_BotFan_1,2026-06-06 00:59:29,1780707569,2026-06-06 00:59:29,21997.6,22.79,51.36,465.0,NAN,1.349,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 00:59:32,DREAM_Sensors_1,2026-06-06 00:59:31,1780707571,00:59:31,31061.5,22.40,55.33,441.0,1014.09,1.210,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:35,DREAM_BotFan_1,2026-06-06 00:59:34,1780707574,2026-06-06 00:59:34,22002.5,22.79,51.35,465.0,NAN,1.350,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:59:37,DREAM_Sensors_1,2026-06-06 00:59:36,1780707576,00:59:36,31066.5,22.42,55.31,439.0,1014.1,1.212,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:40,DREAM_BotFan_1,2026-06-06 00:59:39,1780707579,2026-06-06 00:59:39,22007.6,22.79,51.39,463.0,NAN,1.349,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 00:59:42,DREAM_Sensors_1,2026-06-06 00:59:41,1780707581,00:59:41,31071.5,22.43,55.28,439.0,1014.09,1.213,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:45,DREAM_BotFan_1,2026-06-06 00:59:44,1780707584,2026-06-06 00:59:44,22012.5,22.79,51.40,460.0,NAN,1.348,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 00:59:47,DREAM_Sensors_1,2026-06-06 00:59:46,1780707586,00:59:46,31076.5,22.44,55.26,438.0,1014.09,1.215,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:50,DREAM_BotFan_1,2026-06-06 00:59:49,1780707589,2026-06-06 00:59:49,22017.5,22.78,51.39,462.0,NAN,1.348,NAN,NAN,NAN,80.0,5461.5,8.0
2026-06-06 00:59:52,DREAM_Sensors_1,2026-06-06 00:59:51,1780707591,00:59:51,31081.5,22.45,55.23,439.0,1014.08,1.217,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 00:59:55,DREAM_BotFan_1,2026-06-06 00:59:54,1780707594,2026-06-06 00:59:54,22022.6,22.77,51.40,469.0,NAN,1.346,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 00:59:57,DREAM_Sensors_1,2026-06-06 00:59:56,1780707596,00:59:56,31086.5,22.47,55.19,438.0,1014.09,1.219,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:00,DREAM_BotFan_1,2026-06-06 00:59:59,1780707599,2026-06-06 00:59:59,22027.6,22.78,51.40,468.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:00:02,DREAM_Sensors_1,2026-06-06 01:00:01,1780707601,01:00:01,31091.5,22.49,55.13,437.0,1014.09,1.222,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:05,DREAM_BotFan_1,2026-06-06 01:00:04,1780707604,2026-06-06 01:00:04,22032.6,22.79,51.39,467.0,NAN,1.349,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 01:00:07,DREAM_Sensors_1,2026-06-06 01:00:06,1780707606,01:00:06,31096.6,22.51,55.08,439.0,1014.09,1.225,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:10,DREAM_BotFan_1,2026-06-06 01:00:09,1780707609,2026-06-06 01:00:09,22037.6,22.77,51.40,465.0,NAN,1.347,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 01:00:12,DREAM_Sensors_1,2026-06-06 01:00:11,1780707611,01:00:11,31101.6,22.54,55.00,441.0,1014.08,1.230,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:15,DREAM_BotFan_1,2026-06-06 01:00:14,1780707614,2026-06-06 01:00:14,22042.6,22.78,51.39,467.0,NAN,1.347,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 01:00:17,DREAM_Sensors_1,2026-06-06 01:00:16,1780707616,01:00:16,31106.6,22.56,54.94,441.0,1014.08,1.233,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:20,DREAM_BotFan_1,2026-06-06 01:00:19,1780707619,2026-06-06 01:00:19,22047.6,22.78,51.36,472.0,NAN,1.349,NAN,NAN,NAN,80.0,5202.9,8.0
2026-06-06 01:00:22,DREAM_Sensors_1,2026-06-06 01:00:21,1780707621,01:00:21,31111.6,22.57,54.89,441.0,1014.08,1.235,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:25,DREAM_BotFan_1,2026-06-06 01:00:24,1780707624,2026-06-06 01:00:24,22052.6,22.78,51.37,467.0,NAN,1.348,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 01:00:27,DREAM_Sensors_1,2026-06-06 01:00:26,1780707626,01:00:26,31116.6,22.58,54.89,438.0,1014.08,1.235,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:30,DREAM_BotFan_1,2026-06-06 01:00:29,1780707629,2026-06-06 01:00:29,22057.6,22.78,51.36,462.0,NAN,1.349,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 01:00:32,DREAM_Sensors_1,2026-06-06 01:00:31,1780707631,01:00:31,31121.5,22.58,54.89,439.0,1014.08,1.236,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:35,DREAM_BotFan_1,2026-06-06 01:00:34,1780707634,2026-06-06 01:00:34,22062.6,22.78,51.39,470.0,NAN,1.347,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 01:00:37,DREAM_Sensors_1,2026-06-06 01:00:36,1780707636,01:00:36,31126.6,22.59,54.88,439.0,1014.08,1.237,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:40,DREAM_BotFan_1,2026-06-06 01:00:39,1780707639,2026-06-06 01:00:39,22067.6,22.78,51.43,469.0,NAN,1.347,NAN,NAN,NAN,80.0,5200.2,8.0
2026-06-06 01:00:42,DREAM_Sensors_1,2026-06-06 01:00:41,1780707641,01:00:41,31131.6,22.60,54.86,438.0,1014.09,1.238,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:45,DREAM_BotFan_1,2026-06-06 01:00:44,1780707644,2026-06-06 01:00:44,22072.6,22.77,51.39,470.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:00:47,DREAM_Sensors_1,2026-06-06 01:00:46,1780707646,01:00:46,31136.6,22.61,54.85,439.0,1014.08,1.239,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:51,DREAM_BotFan_1,2026-06-06 01:00:50,1780707650,2026-06-06 01:00:50,22078.5,22.77,51.39,469.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:00:52,DREAM_Sensors_1,2026-06-06 01:00:51,1780707651,01:00:51,31141.6,22.62,54.82,438.0,1014.08,1.241,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:00:56,DREAM_BotFan_1,2026-06-06 01:00:55,1780707655,2026-06-06 01:00:55,22083.5,22.78,51.37,467.0,NAN,1.348,NAN,NAN,NAN,80.0,5370.6,8.0
2026-06-06 01:00:57,DREAM_Sensors_1,2026-06-06 01:00:56,1780707656,01:00:56,31146.6,22.64,54.79,438.0,1014.08,1.242,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:01:01,DREAM_BotFan_1,2026-06-06 01:01:00,1780707660,2026-06-06 01:01:00,22088.5,22.79,51.41,464.0,NAN,1.347,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:01:02,DREAM_Sensors_1,2026-06-06 01:01:01,1780707661,01:01:01,31151.6,22.65,54.75,440.0,1014.08,1.245,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:01:06,DREAM_BotFan_1,2026-06-06 01:01:05,1780707665,2026-06-06 01:01:05,22093.5,22.80,51.40,458.0,NAN,1.349,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:01:07,DREAM_Sensors_1,2026-06-06 01:01:06,1780707666,01:01:06,31156.6,22.66,54.71,441.0,1014.08,1.247,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:01:11,DREAM_BotFan_1,2026-06-06 01:01:10,1780707670,2026-06-06 01:01:10,22098.5,22.78,51.38,458.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
2026-06-06 01:01:12,DREAM_Sensors_1,2026-06-06 01:01:12,1780707672,01:01:12,31161.6,22.68,54.67,441.0,1014.08,1.249,NAN,NAN,NAN,NAN,NAN,NAN
2026-06-06 01:01:16,DREAM_BotFan_1,2026-06-06 01:01:15,1780707675,2026-06-06 01:01:15,22103.5,22.79,51.38,462.0,NAN,1.348,NAN,NAN,NAN,80.0,5285.4,8.0
