timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-16 16:57:54,0.0,449.224,449.224,452.000,2.776,14.200200,100.844000,51.513500,0.721354,18.000000,97.063289,3.608800,3.608800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,below deadband; feedforward + feedback
2026-05-16 16:57:57,3.2,447.906,449.075,452.000,2.925,14.207000,100.852000,51.506800,0.708733,18.000000,97.070990,7.552314,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.750000,15.000000,-0.43817411,-0.38495369,-0.38495369,-42.533995,-37.367836,-37.367836,42.533995,42.533995,37.367836,37.367836,42.533995,37.367836,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:00,6.2,448.966,448.963,452.000,3.037,14.199200,100.850000,51.500200,0.713004,18.000000,97.069064,10.510500,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.562500,15.000000,-0.04294318,-0.10817371,-0.10817371,-4.168454,-10.500321,-10.500321,4.168454,4.168454,10.500321,10.500321,23.351224,23.934078,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:04,9.7,448.919,448.878,452.000,3.122,14.202600,100.850000,51.510100,0.711456,18.000000,97.069064,12.731060,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.671875,15.000000,-0.03208191,-0.06588074,-0.06588074,-3.114161,-6.394981,-6.394981,3.114161,3.114161,6.394981,6.394981,16.605537,18.087713,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:07,12.7,449.411,448.863,452.000,3.137,14.194900,100.851000,51.500200,0.711393,18.000000,97.070027,14.332156,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.253906,15.000000,0.01495173,-0.03255407,-0.03255407,1.451365,-3.160024,-3.160024,-1.451365,-1.451365,3.160024,3.160024,12.091311,14.355791,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:10,15.7,449.400,448.878,452.000,3.122,14.208300,100.852000,51.510200,0.711576,18.000000,97.070990,15.499290,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.440430,15.000000,0.01134979,-0.00721414,-0.00721414,1.101736,-0.700283,-0.700283,-1.101736,-1.101736,0.700283,0.700283,9.452702,11.624689,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:13,19.2,449.061,448.832,452.000,3.168,14.200200,100.848000,51.510200,0.711294,18.000000,97.067139,16.006987,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.888717,13.233581,-0.00857585,-0.00945880,-0.00945880,-0.832433,-0.918139,-0.918139,0.832433,0.832433,0.918139,0.918139,8.015990,9.840264,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:17,22.7,448.971,448.813,452.000,3.187,14.219900,100.851000,51.506800,0.714182,18.000000,97.070027,15.935302,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.791726,11.500750,-0.01124100,-0.00845513,-0.00845513,-1.091165,-0.820739,-0.820739,1.091165,1.091165,0.820739,0.820739,7.026729,8.551761,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:20,26.2,448.625,448.855,452.000,3.145,14.208300,100.851000,51.506800,0.712380,18.000000,97.070027,15.477914,8.000000,8.000000,3.625000,3.625000,2.686193,0.000000,0.000000,0.000000,1.373585,0.010734,11.388851,10.180228,-0.02303233,-0.00717442,-0.00717442,-2.235749,-0.696421,-0.696421,4.921942,2.235749,0.696421,0.696421,6.427857,7.569843,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:24,29.7,448.997,448.848,452.000,3.152,14.203900,100.851000,51.506800,0.711480,18.000000,97.070027,14.912094,12.000000,12.000000,7.918750,7.918750,5.869657,0.000000,0.000000,0.000000,2.907069,0.031047,10.814841,9.092810,-0.00769312,-0.00301405,-0.00301405,-0.746771,-0.292574,-0.292574,6.616428,0.746771,0.292574,0.292574,5.796625,6.761258,,,,,,below deadband; feedforward + feedback
2026-05-16 16:58:27,32.7,449.385,448.932,452.000,3.068,14.207900,100.850000,51.506800,0.714314,18.000000,97.069064,14.129254,14.129254,14.129254,11.956250,11.956250,8.895110,0.000000,0.000000,0.000000,4.399804,0.057673,10.140464,8.117332,0.00495281,0.00507088,0.00507088,0.480764,0.492226,0.492226,8.414346,-0.480764,-0.492226,-0.492226,5.168886,6.035909,,,,,,below deadband; feedforward + feedback
