timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,dCdt_ppm_s,supply_ppm_s,storage_umol_s,mfc_setpoint_mln_min,mfc_actual_mln_min,co2_supplied_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,A_canopy_1_umol_mol_s,A_canopy_2_umol_s,A_canopy_area_umol_m2_s,control_note
2026-05-04 17:46:36,0.0,438.136,438.136,440.000,1.864,14.604600,101.061000,51.508500,0.731119,25.000000,94.988387,,,,7.456000,0.000000,0.000000,0.000000,0.000000,,,,CO2 below target; MFC adding CO2
2026-05-04 17:46:42,6.0,438.119,437.887,440.000,2.113,14.596000,101.062000,51.513500,0.713079,25.000000,94.989327,0.02074869,0.05416044,1.970904,8.450857,6.918750,5.144664,5.254733,0.037958,0.03341175,3.173760,,CO2 below target; MFC adding CO2
2026-05-04 17:46:47,11.0,437.678,437.815,440.000,2.185,14.610300,101.062000,51.511800,0.717091,25.000000,94.989327,-0.02109815,0.06482619,-2.004099,8.738400,8.281250,6.157796,6.217425,0.064496,0.08592433,8.161895,,CO2 below target; MFC adding CO2
2026-05-04 17:46:53,17.0,437.567,437.637,440.000,2.363,14.608100,101.065000,51.508500,0.712463,25.000000,94.992147,-0.02158765,0.06820002,-2.050657,9.452800,8.712500,6.478466,6.517455,0.102932,0.08978766,8.529123,,CO2 below target; MFC adding CO2
2026-05-04 17:46:59,23.0,437.987,437.774,440.000,2.226,14.597000,101.061000,51.515200,0.718879,25.000000,94.988387,-0.00577388,0.07387812,-0.548451,8.904800,9.437500,7.017563,7.053812,0.144642,0.07965200,7.566015,,CO2 below target; MFC adding CO2
2026-05-04 17:47:04,28.0,437.448,437.803,440.000,2.197,14.591100,101.063000,51.508500,0.715011,25.000000,94.990267,-0.00249948,0.06957126,-0.237426,8.787200,8.887500,6.608593,6.663055,0.177995,0.07207074,6.846019,,CO2 below target; MFC adding CO2
2026-05-04 17:47:10,34.0,437.453,437.696,440.000,2.304,14.613900,101.062000,51.511800,0.716909,25.000000,94.989327,-0.00477808,0.06869129,-0.453867,9.216400,8.775000,6.524940,6.570763,0.217164,0.07346938,6.978807,,CO2 below target; MFC adding CO2
2026-05-04 17:47:15,39.0,438.283,437.799,440.000,2.201,14.605500,101.066000,51.505200,0.714690,25.000000,94.993087,0.00478364,0.07211322,0.454412,8.804400,9.212500,6.850257,6.900130,0.251246,0.06732958,6.395845,,CO2 below target; MFC adding CO2
2026-05-04 17:47:21,45.0,438.789,438.127,440.000,1.873,14.607200,101.064000,51.510200,0.713942,25.000000,94.991207,0.01469625,0.06883671,1.396015,7.492400,8.793750,6.538882,6.595225,0.290670,0.05414046,5.142867,,CO2 below target; MFC adding CO2
2026-05-04 17:47:26,50.0,438.594,438.295,440.000,1.705,14.602800,101.063000,51.506800,0.717847,25.000000,94.990267,0.02751884,0.05866100,2.614022,6.820800,7.493750,5.572224,5.612991,0.319145,0.03114216,2.958202,,CO2 below target; MFC adding CO2
2026-05-04 17:47:32,56.0,438.619,438.558,440.000,1.442,14.610300,101.062000,51.511800,0.715461,25.000000,94.989327,0.04413250,0.05332871,4.192116,5.768000,6.812500,5.065658,5.103958,0.349832,0.00919622,0.873542,,CO2 below target; MFC adding CO2
2026-05-04 17:47:37,61.0,438.678,438.670,440.000,1.330,14.610400,101.060000,51.516800,0.719011,25.000000,94.987447,0.04738570,0.04515906,4.501047,5.319200,5.768750,4.289544,4.331248,0.371775,-0.00222664,-0.211503,,CO2 below target; MFC adding CO2
2026-05-04 17:47:43,67.0,438.963,438.740,440.000,1.260,14.603800,101.063000,51.508500,0.716471,25.000000,94.990267,0.02760655,0.04163512,2.622354,5.040400,5.318750,3.954931,3.976463,0.395689,0.01402857,1.332578,,CO2 below target; MFC adding CO2
2026-05-04 17:47:49,73.0,439.092,438.921,440.000,1.079,14.600000,101.061000,51.510200,0.721149,25.000000,94.988387,0.02423175,0.08875160,2.301735,4.315600,11.337500,8.430371,8.680534,0.423190,0.06451984,6.128636,,CO2 below target; MFC adding CO2
2026-05-04 17:47:54,78.0,438.704,438.991,440.000,1.009,14.596100,101.062000,51.505200,0.714230,25.000000,94.989327,0.01646849,0.01991265,1.564331,4.037600,2.543750,1.891489,1.910411,0.441798,0.00344415,0.327158,,CO2 below target; MFC adding CO2
2026-05-04 17:47:59,83.0,438.941,438.867,440.000,1.133,14.601900,101.065000,51.505200,0.711520,25.000000,94.992147,0.00610927,0.02940331,0.580333,4.532000,3.756250,2.793083,2.809803,0.450155,0.02329403,2.212750,,CO2 below target; MFC adding CO2
2026-05-04 17:48:05,89.0,438.782,438.783,440.000,1.217,14.601900,101.064000,51.506800,0.719046,25.000000,94.991207,-0.00053705,0.03547023,-0.051015,4.868000,4.531250,3.369360,3.398565,0.469959,0.03600728,3.420375,,CO2 below target; MFC adding CO2
2026-05-04 17:48:11,95.0,438.888,438.696,440.000,1.304,14.601100,101.061000,51.508500,0.717660,25.000000,94.988387,-0.01076779,0.03801543,-1.022815,5.216000,4.856250,3.611024,3.626434,0.491434,0.04878322,4.633840,,CO2 below target; MFC adding CO2
2026-05-04 17:48:16,100.0,438.431,438.666,440.000,1.334,14.613000,101.061000,51.510200,0.714109,25.000000,94.988387,-0.01767727,0.04070635,-1.679135,5.337600,5.200000,3.866631,3.884932,0.510762,0.05838362,5.545766,,CO2 below target; MFC adding CO2
2026-05-04 17:48:22,106.0,438.337,438.590,440.000,1.410,14.600300,101.060000,51.508500,0.720748,25.000000,94.987447,-0.01448215,0.04168529,-1.375623,5.639600,5.325000,3.959579,3.991066,0.534476,0.05616744,5.335202,,CO2 below target; MFC adding CO2
2026-05-04 17:48:27,111.0,438.939,438.616,440.000,1.384,14.604300,101.063000,51.505200,0.719208,25.000000,94.990267,-0.00718369,0.04408137,-0.682380,5.534000,5.631250,4.187301,4.224439,0.555287,0.05126506,4.869681,,CO2 below target; MFC adding CO2
2026-05-04 17:48:33,117.0,438.509,438.738,440.000,1.262,14.608500,101.065000,51.510200,0.715116,25.000000,94.992147,-0.00112608,0.04334664,-0.106969,5.049600,5.537500,4.117590,4.131340,0.579986,0.04447272,4.224559,,CO2 below target; MFC adding CO2
2026-05-04 17:48:38,122.0,438.533,438.608,440.000,1.392,14.601000,101.067000,51.505200,0.714185,25.000000,94.994027,-0.00166248,0.03962763,-0.157926,5.567600,5.062500,3.764388,3.793173,0.599007,0.04129011,3.922314,,CO2 below target; MFC adding CO2
2026-05-04 17:48:44,128.0,438.471,438.546,440.000,1.454,14.606100,101.062000,51.511800,0.715097,25.000000,94.989327,-0.00165185,0.04354363,-0.156908,5.815600,5.562500,4.136180,4.168541,0.623561,0.04519548,4.293088,,CO2 below target; MFC adding CO2
2026-05-04 17:48:49,133.0,438.546,438.605,440.000,1.395,14.626400,101.065000,51.505200,0.714051,25.000000,94.992147,-0.00112231,0.04535252,-0.106611,5.578800,5.793750,4.308133,4.353921,0.645040,0.04647483,4.414744,,CO2 below target; MFC adding CO2
2026-05-04 17:48:55,139.0,439.072,438.702,440.000,1.298,14.609000,101.060000,51.515200,0.716512,25.000000,94.987447,-0.00205336,0.04369127,-0.195043,5.191600,5.581250,4.150122,4.172102,0.669990,0.04574463,4.345165,,CO2 below target; MFC adding CO2
2026-05-04 17:49:00,144.0,438.940,438.781,440.000,1.219,14.602900,101.064000,51.506800,0.714990,25.000000,94.991207,0.00760003,0.04060730,0.721936,4.877600,5.187500,3.857336,3.881685,0.689484,0.03300726,3.135400,,CO2 below target; MFC adding CO2
2026-05-04 17:49:06,150.0,438.540,438.706,440.000,1.294,14.599200,101.063000,51.513500,0.713078,25.000000,94.990267,0.00891453,0.03801468,0.846793,5.176400,4.856250,3.611024,3.647500,0.711355,0.02910015,2.764231,,CO2 below target; MFC adding CO2
2026-05-04 17:49:11,155.0,438.758,438.701,440.000,1.299,14.606900,101.063000,51.510200,0.713623,25.000000,94.990267,0.00560933,0.05968843,0.532831,5.196000,7.625000,5.669819,5.730170,0.741887,0.05407910,5.136988,,CO2 below target; MFC adding CO2
2026-05-04 17:49:17,161.0,438.832,438.858,440.000,1.142,14.601200,101.063000,51.511800,0.712429,25.000000,94.990267,0.01037061,0.03869963,0.985107,4.566800,4.943750,3.676088,3.703805,0.759625,0.02832902,2.690981,,CO2 below target; MFC adding CO2
2026-05-04 17:49:22,166.0,438.513,438.786,440.000,1.214,14.609300,101.063000,51.506800,0.713765,25.000000,94.990267,-0.00081618,0.03576413,-0.077530,4.855200,4.568750,3.397244,3.411414,0.776675,0.03658031,3.474774,,CO2 below target; MFC adding CO2
2026-05-04 17:49:28,172.0,438.910,438.666,440.000,1.334,14.607700,101.061000,51.510200,0.713991,25.000000,94.988387,-0.00142534,0.03796650,-0.135390,5.337200,4.850000,3.606377,3.639217,0.798153,0.03939184,3.741767,,CO2 below target; MFC adding CO2
2026-05-04 17:49:33,177.0,438.857,438.760,440.000,1.240,14.607700,101.063000,51.510200,0.710360,25.000000,94.990267,-0.00265954,0.04178190,-0.252631,4.958400,5.337500,3.968874,3.988930,0.817764,0.04444144,4.221504,,CO2 below target; MFC adding CO2
2026-05-04 17:49:39,183.0,438.345,438.632,440.000,1.368,14.599700,101.062000,51.510200,0.713544,25.000000,94.989327,-0.01163361,0.03870001,-1.105069,5.473200,4.943750,3.676088,3.709371,0.840015,0.05033362,4.781157,,CO2 below target; MFC adding CO2
2026-05-04 17:49:44,188.0,438.802,438.614,440.000,1.386,14.602200,101.065000,51.506800,0.710871,25.000000,94.992147,-0.00512878,0.04285740,-0.487193,5.545200,5.475000,4.071116,4.095679,0.860128,0.04798617,4.558310,,CO2 below target; MFC adding CO2
2026-05-04 17:49:50,194.0,438.523,438.581,440.000,1.419,14.608600,101.062000,51.508500,0.717114,25.000000,94.989327,-0.00518774,0.04334792,-0.492780,5.676000,5.537500,4.117590,4.155445,0.884813,0.04853567,4.610371,,CO2 below target; MFC adding CO2
2026-05-04 17:49:55,199.0,438.707,438.605,440.000,1.395,14.604000,101.059000,51.508500,0.713834,25.000000,94.986507,-0.00451733,0.04437668,-0.429085,5.579600,5.668750,4.215185,4.259088,0.905864,0.04889400,4.644270,,CO2 below target; MFC adding CO2
2026-05-04 17:50:01,205.0,438.788,438.665,440.000,1.335,14.602200,101.065000,51.506800,0.718255,25.000000,94.992147,-0.00196814,0.04364018,-0.186958,5.340800,5.575000,4.145475,4.173567,0.930767,0.04560832,4.332432,,CO2 below target; MFC adding CO2
2026-05-04 17:50:06,210.0,438.594,438.583,440.000,1.417,14.609800,101.060000,51.511800,0.714776,25.000000,94.987447,0.00348521,0.04173421,0.331051,5.666400,5.331250,3.964226,4.006468,0.950750,0.03824900,3.633175,,CO2 below target; MFC adding CO2
2026-05-04 17:50:12,216.0,438.903,438.737,440.000,1.263,14.603500,101.063000,51.506800,0.713773,25.000000,94.990267,0.00798042,0.04427707,0.758062,5.052800,5.656250,4.205891,4.236808,0.975841,0.03629665,3.447829,,CO2 below target; MFC adding CO2
2026-05-04 17:50:17,221.0,438.932,438.784,440.000,1.216,14.604800,101.060000,51.511800,0.719056,25.000000,94.987447,0.00890159,0.03953252,0.845539,4.864800,5.050000,3.755094,3.787682,0.994937,0.03063093,2.909554,,CO2 below target; MFC adding CO2
2026-05-04 17:50:23,227.0,438.595,438.825,440.000,1.175,14.605600,101.061000,51.503500,0.715478,25.000000,94.988387,0.01046951,0.03801543,0.994482,4.700000,4.856250,3.611024,3.639422,1.016701,0.02754592,2.616543,,CO2 below target; MFC adding CO2
2026-05-04 17:50:28,232.0,439.075,438.801,440.000,1.199,14.607300,101.061000,51.510100,0.712630,25.000000,94.988387,0.00975553,0.03679228,0.926662,4.794400,4.700000,3.494840,3.509983,1.034244,0.02703675,2.568177,,CO2 below target; MFC adding CO2
2026-05-04 17:50:34,238.0,438.769,438.703,440.000,1.297,14.613800,101.059000,51.510200,0.713697,25.000000,94.986507,-0.00054862,0.03693979,-0.052112,5.186000,4.718750,3.508782,3.507255,1.065919,0.03748841,3.560893,,CO2 below target; MFC adding CO2
2026-05-04 17:50:39,243.0,438.606,438.596,440.000,1.404,14.613000,101.060000,51.503500,0.717854,25.000000,94.987447,-0.01262002,0.03938574,-1.198744,5.615200,5.031250,3.741151,3.764209,1.079208,0.05200577,4.939895,,CO2 below target; MFC adding CO2
2026-05-04 17:50:45,249.0,438.481,438.484,440.000,1.516,14.611400,101.061000,51.505200,0.713547,25.000000,94.988387,-0.01702806,0.04378869,-1.617468,6.064800,5.593750,4.159417,4.202528,1.103888,0.06081675,5.776885,,CO2 below target; MFC adding CO2
2026-05-04 17:50:51,255.0,438.582,438.520,440.000,1.480,14.610200,101.063000,51.503500,0.714568,25.000000,94.990267,-0.00992412,0.04745719,-0.942695,5.920000,6.062500,4.507971,4.526548,1.130670,0.05738131,5.450666,,CO2 below target; MFC adding CO2
2026-05-04 17:50:56,260.0,438.454,438.495,440.000,1.505,14.608800,101.060000,51.511800,0.714460,25.000000,94.987447,-0.00812303,0.04628437,-0.771586,6.020800,5.912500,4.396434,4.424915,1.152749,0.05440739,5.168019,,CO2 below target; MFC adding CO2
2026-05-04 17:51:02,266.0,438.411,438.522,440.000,1.478,14.604200,101.059000,51.506800,0.714595,25.000000,94.986507,-0.00211947,0.04711658,-0.201321,5.912400,6.018750,4.475439,4.500304,1.179533,0.04923605,4.676761,,CO2 below target; MFC adding CO2
2026-05-04 17:51:07,271.0,438.394,438.523,440.000,1.477,14.629100,101.062000,51.506800,0.716148,25.000000,94.989327,0.00454871,0.04628345,0.432079,5.908400,5.912500,4.396434,4.434776,1.201575,0.04173474,3.964355,,CO2 below target; MFC adding CO2
2026-05-04 17:51:13,277.0,438.792,438.702,440.000,1.298,14.608200,101.062000,51.508500,0.717621,25.000000,94.989327,0.00734421,0.04628345,0.697622,5.190000,5.912500,4.396434,4.427157,1.227949,0.03893924,3.698812,,CO2 below target; MFC adding CO2
2026-05-04 17:51:18,282.0,439.008,438.694,440.000,1.306,14.614900,101.060000,51.506800,0.715223,25.000000,94.987447,0.01000895,0.04065783,0.950724,5.223600,5.193750,3.861984,3.883667,1.247595,0.03064888,2.911259,,CO2 below target; MFC adding CO2
2026-05-04 17:51:23,287.0,438.623,438.657,440.000,1.343,14.608700,101.061000,51.506800,0.716492,25.000000,94.988387,0.00662231,0.04085313,0.629043,5.370800,5.218750,3.880573,3.906291,1.267007,0.03423082,3.251531,,CO2 below target; MFC adding CO2
2026-05-04 17:51:29,293.0,438.558,438.682,440.000,1.318,14.612200,101.061000,51.503500,0.717848,25.000000,94.988387,0.00537149,0.04192950,0.510229,5.272000,5.356250,3.982816,4.013500,1.290853,0.03655801,3.472586,,CO2 below target; MFC adding CO2
2026-05-04 17:51:35,299.0,438.711,438.774,440.000,1.226,14.614100,101.062000,51.510200,0.714475,25.000000,94.989327,0.00959887,0.04124413,0.911790,4.905600,5.268750,3.917752,3.948582,1.314396,0.03164527,3.005962,,CO2 below target; MFC adding CO2
2026-05-04 17:51:40,304.0,438.598,438.815,440.000,1.185,14.602900,101.060000,51.506800,0.715231,25.000000,94.987447,0.00531661,0.03835829,0.505011,4.739600,4.900000,3.643556,3.658520,1.332827,0.03304168,3.138545,,CO2 below target; MFC adding CO2
2026-05-04 17:51:46,310.0,438.565,438.748,440.000,1.252,14.615800,101.060000,51.503500,0.717848,25.000000,94.987447,0.00387522,0.03703728,0.368097,5.007200,4.731250,3.518076,3.551365,1.354021,0.03316206,3.149979,,CO2 below target; MFC adding CO2
2026-05-04 17:51:51,315.0,439.209,438.761,440.000,1.239,14.610800,101.059000,51.506800,0.712567,25.000000,94.986507,0.00488243,0.03919043,0.463765,4.956800,5.006250,3.722562,3.749043,1.372515,0.03430800,3.258797,,CO2 below target; MFC adding CO2
2026-05-04 17:51:57,321.0,438.744,438.821,440.000,1.179,14.616700,101.060000,51.508500,0.716649,25.000000,94.987447,-0.00193014,0.02549065,-0.183339,4.717200,3.256250,2.421292,2.467140,1.403526,0.02742079,2.604631,,CO2 below target; MFC adding CO2
2026-05-04 17:52:02,326.0,438.554,438.602,440.000,1.398,14.627700,101.062000,51.513500,0.716007,25.000000,94.989327,-0.01398653,0.03586234,-1.328571,5.592400,4.581250,3.406539,3.428905,1.413192,0.04984886,4.735110,,CO2 below target; MFC adding CO2
2026-05-04 17:52:08,332.0,438.612,438.450,440.000,1.550,14.622300,101.058000,51.503500,0.717445,25.000000,94.985567,-0.01531426,0.04364320,-1.454634,6.201600,5.575000,4.145475,4.179041,1.437570,0.05895747,5.600109,,CO2 below target; MFC adding CO2
2026-05-04 17:52:13,337.0,438.610,438.477,440.000,1.523,14.618500,101.061000,51.503500,0.716124,25.000000,94.988387,-0.01315891,0.04838772,-1.249944,6.091200,6.181250,4.596272,4.632060,1.460308,0.06154663,5.846215,,CO2 below target; MFC adding CO2
2026-05-04 17:52:19,343.0,438.950,438.616,440.000,1.384,14.615700,101.061000,51.513500,0.714557,25.000000,94.988387,-0.00722176,0.04770276,-0.685984,5.535600,6.093750,4.531208,4.559188,1.487484,0.05492452,5.217192,,CO2 below target; MFC adding CO2
2026-05-04 17:52:24,348.0,438.332,438.592,440.000,1.408,14.615200,101.059000,51.508500,0.716135,25.000000,94.986507,-0.00111870,0.04344707,-0.106261,5.632800,5.550000,4.126885,4.154113,1.508338,0.04456577,4.233146,,CO2 below target; MFC adding CO2
2026-05-04 17:52:30,354.0,438.240,438.385,440.000,1.615,14.619900,101.062000,51.511800,0.713968,25.000000,94.989327,-0.00184703,0.04403288,-0.175448,6.459200,5.625000,4.182654,4.205731,1.533401,0.04587991,4.358102,,CO2 below target; MFC adding CO2
2026-05-04 17:52:35,359.0,438.447,438.412,440.000,1.588,14.611100,101.060000,51.508500,0.713640,25.000000,94.987447,-0.00412794,0.05039418,-0.392102,6.352400,6.437500,4.786815,4.841695,1.557051,0.05452212,5.178917,,CO2 below target; MFC adding CO2
2026-05-04 17:52:41,365.0,438.983,438.556,440.000,1.444,14.604300,101.061000,51.511800,0.712907,25.000000,94.988387,-0.00037567,0.04970872,-0.035685,5.777200,6.350000,4.721751,4.751204,1.585417,0.05008440,4.757436,,CO2 below target; MFC adding CO2
2026-05-04 17:52:46,370.0,438.686,438.608,440.000,1.392,14.616800,101.058000,51.506800,0.717327,25.000000,94.985567,0.00241278,0.04520888,0.229179,5.569600,5.775000,4.294191,4.331901,1.607186,0.04279610,4.065012,,CO2 below target; MFC adding CO2
2026-05-04 17:52:52,376.0,439.062,438.768,440.000,1.232,14.615200,101.060000,51.510200,0.716910,25.000000,94.987447,0.01774753,0.04349556,1.685793,4.928000,5.556250,4.131532,4.176137,1.632103,0.02574803,2.445739,,CO2 below target; MFC adding CO2
2026-05-04 17:52:57,381.0,439.194,438.915,440.000,1.085,14.620500,101.058000,51.508500,0.716825,25.000000,94.985567,0.02168945,0.03845690,2.060185,4.341600,4.912500,3.652851,3.692766,1.650728,0.01676745,1.592666,,CO2 below target; MFC adding CO2
2026-05-04 17:53:03,387.0,438.885,438.842,440.000,1.158,14.619300,101.060000,51.506800,0.713147,25.000000,94.987447,0.01441263,0.03390599,1.369019,4.633200,4.331250,3.220643,3.254727,1.670369,0.01949336,1.851624,,CO2 below target; MFC adding CO2
2026-05-04 17:53:08,392.0,439.119,438.804,440.000,1.196,14.618800,101.062000,51.513500,0.716003,25.000000,94.989327,0.01147050,0.03625374,1.089575,4.782800,4.631250,3.443718,3.459256,1.687436,0.02478323,2.354143,,CO2 below target; MFC adding CO2
2026-05-04 17:53:14,398.0,438.896,438.783,440.000,1.217,14.618700,101.060000,51.510100,0.714688,25.000000,94.987447,-0.00181624,0.13855954,-0.172520,4.866800,17.700000,13.161417,10.925034,1.716013,0.14037578,13.333937,,CO2 below target; MFC adding CO2
2026-05-04 17:53:19,403.0,438.843,438.845,440.000,1.155,14.606600,101.060000,51.500200,0.712049,25.000000,94.987447,-0.00310507,0.03170430,-0.294943,4.619200,4.050000,3.011511,3.066749,1.740211,0.03480937,3.306454,,CO2 below target; MFC adding CO2
2026-05-04 17:53:25,409.0,438.334,438.841,440.000,1.159,14.622100,101.059000,51.510200,0.715663,25.000000,94.986507,-0.00111232,0.03547198,-0.105656,4.634400,4.531250,3.369360,3.384522,1.753764,0.03658431,3.475015,,CO2 below target; MFC adding CO2
2026-05-04 17:53:30,414.0,438.525,438.646,440.000,1.354,14.618500,101.060000,51.510200,0.715371,25.000000,94.987447,-0.00761099,0.03625446,-0.722948,5.416400,4.631250,3.443718,3.468329,1.770914,0.04386545,4.166667,,CO2 below target; MFC adding CO2
2026-05-04 17:53:36,420.0,438.786,438.640,440.000,1.360,14.612900,101.061000,51.505200,0.712816,25.000000,94.988387,-0.00842158,0.04241876,-0.799952,5.440800,5.418750,4.029290,4.053995,1.794654,0.05084034,4.829242,,CO2 below target; MFC adding CO2
2026-05-04 17:53:41,425.0,438.462,438.634,440.000,1.366,14.613100,101.061000,51.510200,0.714921,25.000000,94.988387,-0.01105519,0.04256554,-1.050115,5.463600,5.437500,4.043232,4.069289,1.814875,0.05362073,5.093346,,CO2 below target; MFC adding CO2
2026-05-04 17:53:47,431.0,438.142,438.525,440.000,1.475,14.623300,101.058000,51.506800,0.713457,25.000000,94.985567,-0.01334938,0.04266466,-1.267998,5.898400,5.450000,4.052527,4.088512,1.839205,0.05601403,5.320525,,CO2 below target; MFC adding CO2
2026-05-04 17:53:53,437.0,438.474,438.532,440.000,1.468,14.623500,101.060000,51.503500,0.716468,25.000000,94.987447,-0.00277601,0.04623544,-0.263686,5.870800,5.906250,4.391786,4.423893,1.865291,0.04901145,4.655473,,CO2 below target; MFC adding CO2
2026-05-04 17:53:58,442.0,438.242,438.593,440.000,1.407,14.614400,101.058000,51.506800,0.716486,25.000000,94.985567,-0.00469470,0.04604065,-0.445929,5.628400,5.881250,4.373197,4.394245,1.887138,0.05073535,4.819126,,CO2 below target; MFC adding CO2
2026-05-04 17:54:04,448.0,438.427,438.509,440.000,1.491,14.619200,101.062000,51.511800,0.715467,25.000000,94.989327,-0.00403395,0.04403288,-0.383182,5.965200,5.625000,4.182654,4.226554,1.912376,0.04806683,4.565836,,CO2 below target; MFC adding CO2
2026-05-04 17:54:09,453.0,438.482,438.463,440.000,1.537,14.616000,101.059000,51.511800,0.713003,25.000000,94.986507,-0.00434477,0.04667624,-0.412695,6.147600,5.962500,4.433613,4.462020,1.934405,0.05102101,4.846308,,CO2 below target; MFC adding CO2
2026-05-04 17:54:15,459.0,438.217,438.503,440.000,1.497,14.620300,101.060000,51.503500,0.715949,25.000000,94.987447,-0.00012038,0.04819250,-0.011435,5.986000,6.156250,4.577682,4.604720,1.961744,0.04831288,4.589117,,CO2 below target; MFC adding CO2
2026-05-04 17:54:20,464.0,438.730,438.458,440.000,1.542,14.619200,101.060000,51.511800,0.716318,25.000000,94.987447,-0.00240938,0.04692041,-0.228861,6.167600,5.993750,4.456850,4.489074,1.984100,0.04932979,4.685711,,CO2 below target; MFC adding CO2
2026-05-04 17:54:26,470.0,438.418,438.598,440.000,1.402,14.621500,101.060000,51.510200,0.715997,25.000000,94.987447,0.00437197,0.04824142,0.415282,5.607200,6.162500,4.582329,4.611100,2.011488,0.04386946,4.167048,,CO2 below target; MFC adding CO2
2026-05-04 17:54:31,475.0,438.678,438.583,440.000,1.417,14.622600,101.059000,51.508500,0.714440,25.000000,94.986507,0.00618912,0.04398526,0.587883,5.666800,5.618750,4.178006,4.205135,2.032606,0.03779614,3.590124,,CO2 below target; MFC adding CO2
2026-05-04 17:54:37,481.0,438.481,438.718,440.000,1.282,14.624300,101.061000,51.510200,0.718150,25.000000,94.988387,0.00671366,0.04148917,0.637719,5.130000,5.300000,3.940989,4.002327,2.063711,0.03477551,3.303270,,CO2 below target; MFC adding CO2
2026-05-04 17:54:42,486.0,438.516,438.748,440.000,1.252,14.619800,101.062000,51.513500,0.714438,25.000000,94.989327,0.01366116,0.03894464,1.297664,5.007600,4.975000,3.699325,3.726629,2.076801,0.02528348,2.401661,,CO2 below target; MFC adding CO2
2026-05-04 17:54:48,492.0,438.688,438.638,440.000,1.362,14.618700,101.061000,51.503500,0.714353,25.000000,94.988387,-0.00149267,0.03914073,-0.141787,5.449200,5.000000,3.717914,3.745583,2.099046,0.04063340,3.859701,,CO2 below target; MFC adding CO2
2026-05-04 17:54:53,497.0,439.241,438.597,440.000,1.403,14.616800,101.060000,51.515200,0.717433,25.000000,94.987447,0.00340687,0.04271274,0.323610,5.611600,5.456250,4.057174,4.080319,2.119098,0.03930587,3.733564,,CO2 below target; MFC adding CO2
2026-05-04 17:54:59,503.0,438.747,438.666,440.000,1.334,14.641600,101.062000,51.511800,0.711562,25.000000,94.989327,-0.00379079,0.04388610,-0.360085,5.336000,5.606250,4.168712,4.203607,2.143997,0.04767690,4.528796,,CO2 below target; MFC adding CO2
2026-05-04 17:55:04,508.0,438.565,438.492,440.000,1.508,14.623600,101.057000,51.511800,0.719489,25.000000,94.984627,-0.01137380,0.04183331,-1.080336,6.031600,5.343750,3.973521,4.000091,2.163992,0.05320711,5.053857,,CO2 below target; MFC adding CO2
2026-05-04 17:55:10,514.0,438.453,438.571,440.000,1.429,14.622300,101.061000,51.508500,0.714502,25.000000,94.988387,0.00002332,0.04716457,0.002215,5.716400,6.025000,4.480087,4.531720,2.190557,0.04714126,4.477872,,CO2 below target; MFC adding CO2
2026-05-04 17:55:15,519.0,438.749,438.705,440.000,1.295,14.621200,101.060000,51.505200,0.713759,25.000000,94.987447,0.00201175,0.04476765,0.191091,5.181600,5.718750,4.252365,4.281091,2.211991,0.04275590,4.061274,,CO2 below target; MFC adding CO2
2026-05-04 17:55:21,525.0,438.484,438.721,440.000,1.279,14.613200,101.061000,51.506800,0.716430,25.000000,94.988387,0.00398129,0.04055958,0.378177,5.117200,5.181250,3.852689,3.884041,2.235354,0.03657828,3.474512,,CO2 below target; MFC adding CO2
2026-05-04 17:55:26,530.0,438.687,438.618,440.000,1.382,14.622600,101.059000,51.508500,0.717548,25.000000,94.986507,0.00495010,0.04007111,0.470193,5.527600,5.118750,3.806215,3.824999,2.254443,0.03512101,3.336022,,CO2 below target; MFC adding CO2
2026-05-04 17:55:32,536.0,438.663,438.552,440.000,1.448,14.619900,101.060000,51.503500,0.714358,25.000000,94.987447,-0.00086528,0.04315308,-0.082191,5.790400,5.512500,4.099001,4.138390,2.278865,0.04401836,4.181192,,CO2 below target; MFC adding CO2
2026-05-04 17:55:37,541.0,438.827,438.598,440.000,1.402,14.628300,101.062000,51.511800,0.716709,25.000000,94.989327,-0.00098587,0.04515817,-0.093647,5.606800,5.768750,4.289544,4.321564,2.300269,0.04614403,4.383191,,CO2 below target; MFC adding CO2
2026-05-04 17:55:43,547.0,439.479,438.767,440.000,1.233,14.618800,101.062000,51.508500,0.715047,25.000000,94.989327,0.00580915,0.04383718,0.551807,4.933200,5.600000,4.164064,4.210625,2.325359,0.03802803,3.612257,,CO2 below target; MFC adding CO2
2026-05-04 17:55:48,552.0,438.631,438.754,440.000,1.246,14.612500,101.061000,51.503500,0.720243,25.000000,94.988387,0.00611891,0.03865147,0.581225,4.984000,4.937500,3.671440,3.700514,2.344045,0.03253256,3.090216,,CO2 below target; MFC adding CO2
2026-05-04 17:55:54,558.0,438.929,438.731,440.000,1.269,14.623900,101.059000,51.511800,0.718029,25.000000,94.986507,0.00862336,0.05832084,0.819103,5.076400,7.450000,5.539692,5.608275,2.372226,0.04969748,4.720590,,CO2 below target; MFC adding CO2
