timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,dCdt_ppm_s,supply_ppm_s,storage_umol_s,mfc_setpoint_mln_min,mfc_actual_mln_min,co2_supplied_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,A_canopy_1_umol_mol_s,A_canopy_2_umol_s,A_canopy_area_umol_m2_s,control_note
2026-05-06 11:22:50,0.1,437.309,437.309,450.000,12.691,14.321000,100.690000,51.506800,0.716685,18.000000,96.915063,,,,25.382000,0.000000,0.000000,0.000000,0.000000,,,,CO2 below target; MFC adding CO2
2026-05-06 11:26:27,217.1,447.466,447.266,450.000,2.734,14.316600,100.695000,51.508500,0.712111,18.000000,96.919876,-0.00089270,0.04186112,-0.086520,5.467100,5.456250,4.057174,4.081851,1.861809,0.04275382,4.143695,,CO2 below target; MFC adding CO2
2026-05-06 11:26:38,228.1,447.104,447.276,450.000,2.724,14.324800,100.691000,51.506800,0.717143,18.000000,96.916026,-0.00223330,0.04200664,-0.216443,5.447900,5.475000,4.071116,4.087599,1.906506,0.04423994,4.287559,,CO2 below target; MFC adding CO2
2026-05-06 11:26:49,239.1,447.336,447.229,450.000,2.771,14.322300,100.692000,51.506800,0.715399,18.000000,96.916988,0.00084429,0.04176646,0.081826,5.541200,5.443750,4.047879,4.080717,1.951124,0.04092217,3.966054,,CO2 below target; MFC adding CO2
2026-05-06 11:27:00,250.1,447.500,447.357,450.000,2.643,14.317300,100.692000,51.501800,0.722595,18.000000,96.916988,0.00180709,0.04253369,0.175137,5.286000,5.543750,4.122238,4.157104,1.996426,0.04072661,3.947100,,CO2 below target; MFC adding CO2
2026-05-06 11:27:11,261.1,447.407,447.376,450.000,2.624,14.318100,100.696000,51.513500,0.712881,18.000000,96.920838,0.00361588,0.04047014,0.350454,5.247200,5.275000,3.922400,3.953414,2.039801,0.03685426,3.571946,,CO2 below target; MFC adding CO2
2026-05-06 11:27:22,272.1,447.592,447.470,450.000,2.530,14.303500,100.692000,51.505200,0.714722,18.000000,96.916988,0.00413176,0.03936884,0.400438,5.060700,5.131250,3.815510,3.841598,2.092049,0.03523708,3.415072,,CO2 below target; MFC adding CO2
2026-05-06 11:27:33,283.1,447.288,447.405,450.000,2.595,14.316300,100.693000,51.510200,0.714881,18.000000,96.917951,0.00261169,0.03884098,0.253120,5.189900,5.062500,3.764388,3.796274,2.133377,0.03622929,3.511268,,CO2 below target; MFC adding CO2
2026-05-06 11:27:44,294.1,447.413,447.288,450.000,2.712,14.316100,100.689000,51.503500,0.725313,18.000000,96.914100,-0.00194113,0.03980160,-0.188123,5.423400,5.187500,3.857336,3.873554,2.175733,0.04174273,4.045459,,CO2 below target; MFC adding CO2
2026-05-06 11:27:55,305.1,447.400,447.295,450.000,2.705,14.322300,100.691000,51.505200,0.711940,18.000000,96.916026,-0.00338147,0.04157506,-0.327718,5.409100,5.418750,4.029290,4.069558,2.219989,0.04495653,4.357008,,CO2 below target; MFC adding CO2
2026-05-06 11:28:06,316.1,447.626,447.292,450.000,2.708,14.320100,100.692000,51.500200,0.713923,18.000000,96.916988,-0.00339372,0.04152670,-0.328909,5.416800,5.412500,4.024642,4.060362,2.264241,0.04492042,4.353552,,CO2 below target; MFC adding CO2
2026-05-06 11:28:17,327.1,447.352,447.273,450.000,2.727,14.323200,100.687000,51.506900,0.717813,18.000000,96.912175,-0.00167026,0.04157671,-0.161868,5.454300,5.418750,4.029290,4.063270,2.308554,0.04324697,4.191158,,CO2 below target; MFC adding CO2
2026-05-06 11:28:28,338.1,447.083,447.275,450.000,2.725,14.326200,100.695000,51.508500,0.717985,18.000000,96.919876,-0.00003949,0.04181316,-0.003827,5.450800,5.450000,4.052527,4.079861,2.353147,0.04185265,4.056354,,CO2 below target; MFC adding CO2
2026-05-06 11:28:39,349.1,447.116,447.232,450.000,2.768,14.321500,100.693000,51.505200,0.712872,18.000000,96.917951,-0.00063582,0.04181399,-0.061623,5.536000,5.450000,4.052527,4.090137,2.397775,0.04244982,4.114149,,CO2 below target; MFC adding CO2
2026-05-06 11:28:50,360.1,447.138,447.191,450.000,2.809,14.330200,100.695000,51.503500,0.715615,18.000000,96.919876,-0.00231634,0.04200497,-0.224500,5.617400,5.475000,4.071116,4.093812,2.447303,0.04432131,4.295616,,CO2 below target; MFC adding CO2
2026-05-06 11:29:01,371.1,447.030,447.258,450.000,2.742,14.324700,100.692000,51.506800,0.713034,18.000000,96.916988,-0.00077354,0.04291731,-0.074969,5.484600,5.593750,4.159417,4.218728,2.493090,0.04369085,4.234386,,CO2 below target; MFC adding CO2
2026-05-06 11:29:12,382.1,447.296,447.245,450.000,2.755,14.319100,100.695000,51.506800,0.712314,18.000000,96.919876,-0.00191777,0.04200497,-0.185870,5.509000,5.475000,4.071116,4.105788,2.537991,0.04392274,4.256986,,CO2 below target; MFC adding CO2
2026-05-06 11:29:23,393.1,447.374,447.215,450.000,2.785,14.332600,100.691000,51.508500,0.715900,18.000000,96.916026,0.00056071,0.04224640,0.054342,5.570900,5.506250,4.094353,4.059819,2.582967,0.04168569,4.040012,,CO2 below target; MFC adding CO2
2026-05-06 11:29:33,403.1,447.274,447.260,450.000,2.740,14.322800,100.694000,51.498500,0.718210,18.000000,96.918913,0.00210970,0.04267670,0.204470,5.480000,5.562500,4.136180,4.173028,2.624357,0.04056701,3.931710,,CO2 below target; MFC adding CO2
2026-05-06 11:29:44,414.1,447.438,447.333,450.000,2.667,14.320300,100.694000,51.508500,0.714870,18.000000,96.918913,0.00220156,0.04205334,0.213373,5.334200,5.481250,4.075764,4.106325,2.669200,0.03985177,3.862391,,CO2 below target; MFC adding CO2
2026-05-06 11:29:55,425.1,447.275,447.390,450.000,2.610,14.320500,100.697000,51.505200,0.718872,18.000000,96.921801,0.00354661,0.04094924,0.343744,5.220500,5.337500,3.968874,3.982001,2.712861,0.03740263,3.625130,,CO2 below target; MFC adding CO2
2026-05-06 11:30:06,436.1,447.336,447.314,450.000,2.686,14.318200,100.695000,51.508500,0.713761,18.000000,96.919876,0.00290134,0.03912792,0.281198,5.372400,5.100000,3.792273,3.824365,2.767472,0.03622657,3.511075,,CO2 below target; MFC adding CO2
2026-05-06 11:30:17,447.1,447.545,447.316,450.000,2.684,14.331700,100.692000,51.500200,0.720223,18.000000,96.916988,0.00007106,0.04119103,0.006887,5.368700,5.368750,3.992111,4.015796,2.811166,0.04111997,3.985223,,CO2 below target; MFC adding CO2
2026-05-06 11:30:28,458.1,447.276,447.249,450.000,2.751,14.319000,100.695000,51.513500,0.714948,18.000000,96.919876,-0.00292812,0.04114185,-0.283793,5.501300,5.362500,3.987463,4.011800,2.855063,0.04406997,4.271256,,CO2 below target; MFC adding CO2
2026-05-06 11:30:39,469.1,446.839,447.145,450.000,2.855,14.337600,100.693000,51.510100,0.716202,18.000000,96.917951,-0.00582821,0.04219761,-0.564858,5.709600,5.500000,4.089706,4.121028,2.899975,0.04802582,4.654564,,CO2 below target; MFC adding CO2
2026-05-06 11:30:50,480.1,447.403,447.201,450.000,2.799,14.323500,100.695000,51.506800,0.715684,18.000000,96.919876,-0.00235506,0.04387505,-0.228252,5.598900,5.718750,4.252365,4.275471,2.946574,0.04623011,4.480617,,CO2 below target; MFC adding CO2
2026-05-06 11:31:01,491.1,447.282,447.298,450.000,2.702,14.312600,100.698000,51.508500,0.716302,18.000000,96.922763,0.00115267,0.04291476,0.111720,5.403300,5.593750,4.159417,4.190545,2.992393,0.04176209,4.047697,,CO2 below target; MFC adding CO2
2026-05-06 11:31:12,502.1,447.954,447.377,450.000,2.623,14.322700,100.696000,51.510200,0.720025,18.000000,96.920838,0.00406550,0.04157300,0.394031,5.245800,5.418750,4.029290,4.055338,3.036748,0.03750750,3.635258,,CO2 below target; MFC adding CO2
2026-05-06 11:31:23,513.1,447.557,447.348,450.000,2.652,14.313400,100.697000,51.503500,0.718196,18.000000,96.921801,0.00348269,0.03073590,0.337549,5.303000,4.006250,2.978979,3.013659,3.089253,0.02725321,2.641430,,CO2 below target; MFC adding CO2
2026-05-06 11:31:34,524.1,446.941,447.264,450.000,2.736,14.321400,100.697000,51.506800,0.714499,18.000000,96.921801,0.00043284,0.04056564,0.041952,5.471200,5.287500,3.931694,3.968104,3.123752,0.04013280,3.889743,,CO2 below target; MFC adding CO2
2026-05-06 11:31:45,535.1,446.923,447.152,450.000,2.848,14.328000,100.696000,51.503500,0.713905,18.000000,96.920838,-0.00490440,0.04190865,-0.475338,5.696900,5.462500,4.061821,4.090799,3.168313,0.04681305,4.537160,,CO2 below target; MFC adding CO2
2026-05-06 11:31:56,546.1,447.166,447.064,450.000,2.936,14.323900,100.694000,51.505200,0.716045,18.000000,96.918913,-0.00643236,0.04373163,-0.623418,5.871400,5.700000,4.238422,4.279513,3.214824,0.05016400,4.861840,,CO2 below target; MFC adding CO2
2026-05-06 11:32:07,557.1,447.141,447.120,450.000,2.880,14.322900,100.696000,51.503500,0.714786,18.000000,96.920838,-0.00568062,0.04502543,-0.550570,5.760900,5.868750,4.363902,4.387042,3.262738,0.05070605,4.914473,,CO2 below target; MFC adding CO2
2026-05-06 11:32:18,568.1,447.067,447.310,450.000,2.690,14.357700,100.696000,51.506800,0.712975,18.000000,96.920838,0.00147684,0.04421027,0.143136,5.380200,5.762500,4.284896,4.325824,3.309952,0.04273343,4.141760,,CO2 below target; MFC adding CO2
2026-05-06 11:32:29,579.1,447.032,447.307,450.000,2.693,14.319700,100.696000,51.506800,0.717864,18.000000,96.920838,0.00378579,0.04133325,0.366922,5.385700,5.387500,4.006053,4.025607,3.354160,0.03754745,3.639130,,CO2 below target; MFC adding CO2
2026-05-06 11:32:40,590.1,447.391,447.369,450.000,2.631,14.324900,100.694000,51.508500,0.720502,18.000000,96.918913,0.00764630,0.04138202,0.741071,5.262200,5.393750,4.010700,4.034636,3.398190,0.03373572,3.269629,,CO2 below target; MFC adding CO2
2026-05-06 11:32:51,601.1,447.459,447.498,450.000,2.502,14.324300,100.695000,51.508500,0.718439,18.000000,96.919876,0.00753746,0.10227922,0.730529,5.004600,13.331250,9.912889,10.310404,3.447705,0.09474176,9.182360,,CO2 below target; MFC adding CO2
2026-05-06 11:33:02,612.1,447.400,447.470,450.000,2.530,14.322100,100.695000,51.510200,0.717010,18.000000,96.919876,0.00430693,0.03807300,0.417427,5.060800,4.962500,3.690030,3.715001,3.485943,0.03376606,3.272603,,CO2 below target; MFC adding CO2
2026-05-06 11:33:13,623.1,447.769,447.466,450.000,2.534,14.312300,100.695000,51.498500,0.716314,18.000000,96.919876,0.00304242,0.03879226,0.294871,5.067900,5.056250,3.759741,3.794201,3.527232,0.03574984,3.464870,,CO2 below target; MFC adding CO2
2026-05-06 11:33:24,634.1,447.095,447.306,450.000,2.694,14.317400,100.700000,51.498500,0.713874,18.000000,96.924688,-0.00279739,0.03888623,-0.271136,5.388200,5.068750,3.769036,3.803005,3.568713,0.04168362,4.040172,,CO2 below target; MFC adding CO2
2026-05-06 11:33:35,645.1,447.207,447.240,450.000,2.760,14.324000,100.697000,51.500200,0.722623,18.000000,96.921801,-0.00645874,0.04128488,-0.625993,5.520700,5.381250,4.001405,4.038508,3.612630,0.04774362,4.627398,,CO2 below target; MFC adding CO2
2026-05-06 11:33:46,656.1,447.369,447.314,450.000,2.686,14.319100,100.698000,51.503500,0.713754,18.000000,96.922763,-0.00403219,0.04233936,-0.390811,5.372800,5.518750,4.103648,4.130669,3.657710,0.04637155,4.494459,,CO2 below target; MFC adding CO2
2026-05-06 11:33:57,667.1,447.341,447.290,450.000,2.710,14.357800,100.699000,51.505200,0.722218,18.000000,96.923726,-0.00283639,0.04123612,-0.274913,5.419100,5.375000,3.996758,4.025448,3.701729,0.04407250,4.271671,,CO2 below target; MFC adding CO2
2026-05-06 11:34:08,678.1,446.858,447.260,450.000,2.740,14.320100,100.699000,51.503500,0.717648,18.000000,96.923726,-0.00148121,0.04152381,-0.143564,5.480500,5.412500,4.024642,3.996347,3.745973,0.04300502,4.168207,,CO2 below target; MFC adding CO2
2026-05-06 11:34:18,688.1,447.211,447.309,450.000,2.691,14.322800,100.703000,51.505200,0.715374,18.000000,96.927576,0.00047449,0.01788426,0.045991,5.381400,2.331250,1.733478,1.832469,3.805264,0.01740977,1.687487,,CO2 below target; MFC adding CO2
2026-05-06 11:34:29,699.1,446.853,447.390,450.000,2.610,14.322600,100.699000,51.506800,0.711951,18.000000,96.923726,0.00146306,0.04114022,0.141805,5.220700,5.362500,3.987463,4.020282,3.842517,0.03967716,3.845658,,CO2 below target; MFC adding CO2
2026-05-06 11:34:40,710.1,446.886,447.239,450.000,2.761,14.333000,100.698000,51.510200,0.715561,18.000000,96.922763,-0.00100930,0.03998984,-0.097824,5.521100,5.212500,3.875926,3.902668,3.885246,0.04099914,3.973750,,CO2 below target; MFC adding CO2
2026-05-06 11:34:51,721.1,447.120,447.137,450.000,2.863,14.326100,100.704000,51.506800,0.713377,18.000000,96.928538,-0.00366071,0.04233684,-0.354828,5.726500,5.518750,4.103648,4.118239,3.930275,0.04599755,4.458476,,CO2 below target; MFC adding CO2
2026-05-06 11:35:02,732.1,447.475,447.321,450.000,2.679,14.321500,100.701000,51.508500,0.717880,18.000000,96.925651,-0.00174357,0.04392039,-0.168996,5.357600,5.725000,4.257012,4.289146,3.976977,0.04566395,4.426008,,CO2 below target; MFC adding CO2
2026-05-06 11:35:13,743.1,447.770,447.393,450.000,2.607,14.323700,100.699000,51.506800,0.713570,18.000000,96.923726,-0.00009879,0.04118817,-0.009575,5.214600,5.368750,3.992111,3.999978,4.020958,0.04128696,4.001686,,CO2 below target; MFC adding CO2
2026-05-06 11:35:24,754.1,446.983,447.392,450.000,2.608,14.323900,100.699000,51.500200,0.712821,18.000000,96.923726,0.00427601,0.04003739,0.414447,5.216600,5.218750,3.880573,3.904076,4.063689,0.03576138,3.466126,,CO2 below target; MFC adding CO2
2026-05-06 11:35:35,765.1,447.953,447.383,450.000,2.617,14.318100,100.698000,51.503500,0.719305,18.000000,96.922763,0.00577148,0.07465729,0.559387,5.233400,9.731250,7.235991,7.337918,4.117174,0.06888581,6.676603,,CO2 below target; MFC adding CO2
2026-05-06 11:35:46,776.1,447.045,447.295,450.000,2.705,14.319300,100.696000,51.503500,0.713757,18.000000,96.920838,-0.00054906,0.04003858,-0.053216,5.410000,5.218750,3.880573,3.908280,4.151017,0.04058765,3.933789,,CO2 below target; MFC adding CO2
2026-05-06 11:35:57,787.1,447.373,447.221,450.000,2.779,14.321600,100.701000,51.506800,0.713756,18.000000,96.925651,-0.00272176,0.04142709,-0.263808,5.558800,5.400000,4.015348,4.045788,4.195114,0.04414885,4.279156,,CO2 below target; MFC adding CO2
2026-05-06 11:36:08,798.1,447.029,447.188,450.000,2.812,14.320400,100.698000,51.510200,0.713126,18.000000,96.922763,-0.00576671,0.04253116,-0.558925,5.623500,5.543750,4.122238,4.159624,4.240486,0.04829787,4.681163,,CO2 below target; MFC adding CO2
2026-05-06 11:36:19,809.1,447.329,447.098,450.000,2.902,14.315600,100.699000,51.501900,0.715535,18.000000,96.923726,-0.00504351,0.04310613,-0.488836,5.803600,5.618750,4.178006,4.214937,4.286432,0.04814964,4.666843,,CO2 below target; MFC adding CO2
2026-05-06 11:36:30,820.1,447.216,447.155,450.000,2.845,14.321400,100.702000,51.501900,0.716856,18.000000,96.926613,-0.00499575,0.04459122,-0.484221,5.690400,5.812500,4.322075,4.354442,4.333842,0.04958696,4.806297,,CO2 below target; MFC adding CO2
2026-05-06 11:36:41,831.1,447.430,447.227,450.000,2.773,14.320100,100.699000,51.498500,0.711636,18.000000,96.923726,0.00058819,0.04363356,0.057009,5.545700,5.687500,4.229128,4.259442,4.380435,0.04304538,4.172118,,CO2 below target; MFC adding CO2
2026-05-06 11:36:52,842.1,447.410,447.353,450.000,2.647,14.319300,100.701000,51.508500,0.712857,18.000000,96.925651,0.00542964,0.05998297,0.526271,5.293300,7.818750,5.813889,5.997155,4.447238,0.05455334,5.287618,,CO2 below target; MFC adding CO2
2026-05-06 11:37:03,853.1,447.193,447.405,450.000,2.595,14.320100,100.701000,51.503500,0.713624,18.000000,96.925651,0.00581179,0.04046813,0.563312,5.190600,5.275000,3.922400,3.942369,4.481621,0.03465634,3.359088,,CO2 below target; MFC adding CO2
2026-05-06 11:37:14,864.1,447.238,447.280,450.000,2.720,14.317400,100.705000,51.501800,0.719313,18.000000,96.929501,0.00149901,0.03984322,0.145298,5.440400,5.193750,3.861984,3.892891,4.524057,0.03834421,3.716685,,CO2 below target; MFC adding CO2
2026-05-06 11:37:25,875.1,446.895,447.136,450.000,2.864,14.323900,100.703000,51.506800,0.712407,18.000000,96.927576,-0.00158859,0.04176190,-0.153978,5.727500,5.443750,4.047879,4.070754,4.568443,0.04335049,4.201858,,CO2 below target; MFC adding CO2
2026-05-06 11:37:36,886.1,447.066,447.198,450.000,2.802,14.322800,100.700000,51.503500,0.716288,18.000000,96.924688,-0.00481732,0.04387287,-0.466918,5.604900,5.718750,4.252365,4.278811,4.615117,0.04869020,4.719282,,CO2 below target; MFC adding CO2
2026-05-06 11:37:47,897.1,447.276,447.262,450.000,2.738,14.325800,100.701000,51.501900,0.712940,18.000000,96.925651,-0.00280877,0.04296143,-0.272242,5.476100,5.600000,4.164064,4.192461,4.661001,0.04577020,4.436306,,CO2 below target; MFC adding CO2
2026-05-06 11:37:58,908.1,447.242,447.249,450.000,2.751,14.328600,100.700000,51.505200,0.715928,18.000000,96.924688,0.00185680,0.04209878,0.179969,5.501500,5.487500,4.080411,4.107586,4.705855,0.04024198,3.900442,,CO2 below target; MFC adding CO2
2026-05-06 11:38:09,919.1,447.328,447.339,450.000,2.661,14.317800,100.701000,51.503500,0.717939,18.000000,96.925651,0.00457663,0.06659980,0.443593,5.322000,8.681250,6.455229,6.490074,4.769241,0.06202317,6.011636,,CO2 below target; MFC adding CO2
2026-05-06 11:38:19,929.1,447.636,447.429,450.000,2.571,14.323600,100.699000,51.505200,0.718167,18.000000,96.923726,0.00543376,0.04070868,0.526660,5.141200,5.306250,3.945637,3.979484,4.801594,0.03527492,3.418977,,CO2 below target; MFC adding CO2
2026-05-06 11:38:30,940.1,446.978,447.396,450.000,2.604,14.329800,100.701000,51.498500,0.713913,18.000000,96.925651,0.00275977,0.03941327,0.267492,5.207500,5.137500,3.820157,3.852713,4.843694,0.03665350,3.552665,,CO2 below target; MFC adding CO2
2026-05-06 11:38:41,951.1,447.264,447.332,450.000,2.668,14.319300,100.701000,51.508500,0.720382,18.000000,96.925651,0.00138819,0.03994070,0.134551,5.335400,5.206250,3.871278,3.901776,4.886245,0.03855251,3.736727,,CO2 below target; MFC adding CO2
2026-05-06 11:38:52,962.1,447.284,447.259,450.000,2.741,14.321600,100.703000,51.500200,0.711657,18.000000,96.927576,-0.00330514,0.04104269,-0.320359,5.482100,5.350000,3.978168,3.992168,4.929795,0.04434783,4.298528,,CO2 below target; MFC adding CO2
2026-05-06 11:39:03,973.1,447.352,447.224,450.000,2.776,14.321100,100.697000,51.501800,0.722080,18.000000,96.921801,-0.00419185,0.04205208,-0.406282,5.552900,5.481250,4.075764,4.111588,4.974556,0.04624394,4.482045,,CO2 below target; MFC adding CO2
2026-05-06 11:39:14,984.1,447.192,447.288,450.000,2.712,14.328000,100.697000,51.503500,0.712836,18.000000,96.921801,-0.00186655,0.04253158,-0.180909,5.423500,5.543750,4.122238,4.169386,5.019912,0.04439813,4.303147,,CO2 below target; MFC adding CO2
2026-05-06 11:39:25,995.1,447.237,447.266,450.000,2.734,14.325200,100.697000,51.500200,0.716084,18.000000,96.921801,-0.00047316,0.04166848,-0.045860,5.467100,5.431250,4.038585,4.063767,5.064348,0.04214165,4.084444,,CO2 below target; MFC adding CO2
2026-05-06 11:39:36,1006.1,447.381,447.324,450.000,2.676,14.322000,100.696000,51.500200,0.718010,18.000000,96.920838,0.00175701,0.00119876,0.170291,5.352800,0.156250,0.116185,0.205673,5.110150,-0.00055825,-0.054106,,CO2 below target; MFC adding CO2
2026-05-06 11:39:47,1017.1,446.904,447.359,450.000,2.641,14.327700,100.701000,51.506800,0.713445,18.000000,96.925651,0.00193507,0.04104350,0.187558,5.282200,5.350000,3.978168,4.002186,5.153411,0.03910844,3.790611,,CO2 below target; MFC adding CO2
2026-05-06 11:39:58,1028.1,446.797,447.249,450.000,2.751,14.325500,100.699000,51.506800,0.716134,18.000000,96.923726,-0.00086727,0.04046893,-0.084059,5.502700,5.275000,3.922400,3.947157,5.196606,0.04133620,4.006459,,CO2 below target; MFC adding CO2
2026-05-06 11:40:09,1039.1,447.182,447.125,450.000,2.875,14.319700,100.701000,51.506800,0.713894,18.000000,96.925651,-0.00478024,0.04219426,-0.463328,5.749200,5.500000,4.089706,4.131926,5.241462,0.04697450,4.553034,,CO2 below target; MFC adding CO2
2026-05-06 11:40:20,1050.1,446.941,447.131,450.000,2.869,14.323100,100.698000,51.510200,0.716950,18.000000,96.922763,-0.00331478,0.04416144,-0.321277,5.738300,5.756250,4.280249,4.304669,5.288375,0.04747622,4.601526,,CO2 below target; MFC adding CO2
2026-05-06 11:40:31,1061.1,447.299,447.298,450.000,2.702,14.315400,100.699000,51.503500,0.717593,18.000000,96.923726,-0.00008978,0.04401716,-0.008702,5.404000,5.737500,4.266307,4.304985,5.335313,0.04410694,4.275009,,CO2 below target; MFC adding CO2
2026-05-06 11:40:42,1072.1,447.216,447.420,450.000,2.580,14.318300,100.696000,51.500200,0.720912,18.000000,96.920838,0.00403412,0.04152505,0.390991,5.160700,5.412500,4.024642,4.056451,5.379676,0.03749092,3.633652,,CO2 below target; MFC adding CO2
2026-05-06 11:40:53,1083.1,447.600,447.380,450.000,2.620,14.323000,100.698000,51.505200,0.718297,18.000000,96.922763,0.00559168,0.02713939,0.541961,5.239300,3.537500,2.630424,2.799294,5.433048,0.02154771,2.088463,,CO2 below target; MFC adding CO2
