timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-06 18:39:32,0.0,447.981,447.981,452.000,4.019,14.274800,100.846000,51.505200,0.697653,18.000000,97.065214,4.019000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,below deadband; feedforward + feedback
2026-05-06 18:39:38,5.8,447.811,447.852,452.000,4.148,14.273700,100.843000,51.506800,0.715593,18.000000,97.062327,5.604228,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.456371,7.281854,-0.02833330,-0.05578542,-0.05578542,-2.750096,-5.414662,-5.414662,2.750096,2.750096,5.414662,5.414662,2.750096,5.414662,,,,,,below deadband; feedforward + feedback
2026-05-06 18:39:43,10.8,447.791,447.752,452.000,4.248,14.280200,100.841000,51.505200,0.717578,18.000000,97.060402,6.683331,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.435664,6.352836,-0.01727257,-0.04155204,-0.04155204,-1.676483,-4.033058,-4.033058,1.676483,1.676483,4.033058,4.033058,2.213289,4.723860,,,,,,below deadband; feedforward + feedback
2026-05-06 18:39:49,16.8,447.241,447.695,452.000,4.305,14.307900,100.842000,51.505200,0.715074,18.000000,97.061364,7.337009,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.032231,5.418501,-0.04352973,-0.02719510,-0.02719510,-4.225055,-2.639594,-2.639594,4.225055,4.225055,2.639594,2.639594,2.883878,4.029105,,,,,,below deadband; feedforward + feedback
2026-05-06 18:39:54,21.8,447.203,447.520,452.000,4.480,14.275300,100.841000,51.505200,0.719368,18.000000,97.060402,7.962769,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.482719,5.284669,-0.03536368,-0.03741016,-0.03741016,-3.432413,-3.631045,-3.631045,3.432413,3.432413,3.631045,3.631045,3.021012,3.929590,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:00,27.8,447.241,447.320,452.000,4.680,14.271100,100.843000,51.505200,0.717458,18.000000,97.062327,8.498428,6.000000,6.000000,2.862500,2.862500,2.133153,0.000000,0.000000,0.000000,2.148510,0.011132,3.818178,5.160016,-0.02642868,-0.03571045,-0.03571045,-2.565229,-3.466139,-3.466139,4.698383,2.565229,3.466139,3.466139,2.929855,3.836900,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:05,32.8,446.685,447.169,452.000,4.831,14.276400,100.843000,51.500200,0.716980,18.000000,97.062327,8.894403,8.894403,8.894403,5.937500,5.937500,4.405729,0.061384,0.061384,0.008769,4.439399,0.032906,4.063103,5.042802,-0.03927281,-0.03351008,-0.03351008,-3.811910,-3.252566,-3.252566,8.217638,3.873294,3.313950,3.313950,3.087095,3.749741,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:11,38.8,447.048,447.002,452.000,4.998,14.278700,100.844000,51.503500,0.710853,18.000000,97.063289,9.243873,9.243873,9.243873,8.868750,8.868750,6.590003,0.511678,0.511678,0.071633,6.630931,0.072100,4.245423,4.974700,-0.02392320,-0.02970833,-0.02970833,-2.322064,-2.883588,-2.883588,8.912068,2.833742,3.395266,3.395266,3.050902,3.699102,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:16,43.8,446.849,446.946,452.000,5.054,14.276500,100.844000,51.510100,0.714307,18.000000,97.063289,9.445198,9.445198,9.445198,3.250000,3.250000,2.676898,1.122146,1.122146,0.188357,2.699569,0.108731,4.391598,4.976300,-0.02572742,-0.02664725,-0.02664725,-2.497188,-2.586470,-2.586470,5.174086,3.619334,3.708616,3.708616,3.121956,3.700291,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:22,49.8,446.875,446.914,452.000,5.086,14.279500,100.842000,51.508500,0.715545,18.000000,97.061364,9.608495,9.608495,9.608495,9.418750,9.418750,7.003621,1.924134,1.924134,0.361934,7.056963,0.150194,4.522695,5.047082,-0.02212051,-0.02317967,-0.02317967,-2.147047,-2.249851,-2.249851,9.150668,4.071181,4.173985,4.173985,3.227425,3.752924,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:28,55.8,447.447,446.956,452.000,5.044,14.276500,100.844000,51.500200,0.713217,18.000000,97.063289,9.686762,9.686762,9.686762,9.593750,9.593750,7.129101,2.604814,2.604814,0.565832,7.173273,0.192846,4.643112,5.124781,-0.00953590,-0.01778080,-0.01778080,-0.925586,-1.725863,-1.725863,8.054687,3.530400,4.330678,4.330678,3.257723,3.810699,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:33,60.8,447.200,447.043,452.000,4.957,14.281400,100.844000,51.501800,0.716969,18.000000,97.063289,9.710082,9.710082,9.710082,9.693750,9.693750,7.194164,3.028492,3.028492,0.771054,7.241714,0.228835,4.752682,5.190961,-0.01220364,-0.01363565,-0.01236108,-1.184525,-1.323521,-1.199807,8.378690,4.213017,4.352012,4.228299,3.344568,3.859910,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:38,65.8,447.266,447.215,452.000,4.785,14.272800,100.846000,51.503500,0.713554,18.000000,97.065214,9.632599,9.632599,9.632599,9.712500,9.712500,7.208107,3.387542,3.387542,0.972322,7.265348,0.264930,4.847649,5.227520,-0.00711880,-0.00822732,-0.00353987,-0.690988,-0.798587,-0.343598,7.899094,4.078530,4.186128,3.731140,3.405731,3.887094,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:44,71.8,447.513,447.406,452.000,4.594,14.281600,100.846000,51.501900,0.711565,18.000000,97.065214,9.523885,9.523885,9.523885,9.625000,9.625000,7.161633,3.750004,3.750004,1.170728,7.213932,0.307891,4.930335,5.261077,-0.00116951,-0.00475421,0.00413290,-0.113519,-0.461468,0.401161,7.275152,3.863522,4.211472,3.348843,3.440946,3.912047,,,,,,below deadband; feedforward + feedback
2026-05-06 18:40:50,77.8,447.708,447.692,452.000,4.308,14.272300,100.844000,51.501800,0.717595,18.000000,97.063289,9.305568,9.305568,9.305568,9.512500,9.512500,7.073332,4.049967,4.049967,1.362677,7.116181,0.350358,4.997868,5.267998,0.00903406,0.00067861,0.01671930,0.876876,0.065868,1.622831,6.196456,3.173092,3.984099,2.427137,3.421813,3.917193,,,,,,below deadband; feedforward + feedback
