timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-16 17:35:34,205.4,448.006,448.185,452.000,3.815,14.020100,100.844000,51.510100,0.711534,18.000000,97.063289,5.945474,5.945474,5.945474,7.487500,7.487500,5.614051,1.598727,1.598727,0.450034,2.866421,0.370727,0.985324,1.195511,-0.01860540,-0.01477288,-0.01337694,-1.805901,-1.433904,-1.298410,7.419952,3.404628,3.032631,2.897137,1.494162,0.888961,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:38,208.8,448.560,448.255,452.000,3.745,14.016200,100.841000,51.496900,0.712700,18.000000,97.060402,5.925401,5.925401,5.925401,4.256250,4.256250,2.923210,1.645271,1.645271,0.477006,1.450077,0.374806,1.057291,1.273191,-0.00507573,-0.01503281,-0.01043413,-0.492653,-1.459091,-1.012741,3.415863,2.137923,3.104361,2.658011,1.520204,0.946723,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:41,211.8,447.692,448.240,452.000,3.760,14.033600,100.847000,51.506800,0.713550,18.000000,97.066177,6.019768,6.019768,6.019768,5.875000,5.875000,4.368549,1.725786,1.725786,0.505298,2.163670,0.387842,1.131248,1.353119,-0.02455512,-0.01541379,-0.01047142,-2.383471,-1.496157,-1.016421,6.752021,4.109258,3.221944,2.742207,1.542168,1.006156,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:44,214.8,448.781,448.294,452.000,3.706,14.015800,100.841000,51.506800,0.712754,18.000000,97.060402,6.025384,6.025384,6.025384,5.987500,5.987500,4.452202,1.838392,1.838392,0.535435,2.209669,0.401167,1.207324,1.435551,0.00193281,-0.01554450,-0.00903062,0.187600,-1.508755,-0.876515,4.264603,1.650793,3.347148,2.714908,1.572157,1.067451,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:47,218.3,448.396,448.263,452.000,3.737,14.025000,100.844000,51.503500,0.712112,18.000000,97.063289,6.141687,6.141687,6.141687,6.006250,6.006250,4.466145,1.865161,1.865161,0.566012,2.283910,0.416785,1.282981,1.509952,-0.00721023,-0.01560881,-0.00646610,-0.699849,-1.515043,-0.627621,5.165994,2.565010,3.380204,2.492783,1.628222,1.122774,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:51,221.8,449.659,448.300,452.000,3.700,14.008900,100.841000,51.510100,0.716363,18.000000,97.060402,6.176401,6.176401,6.176401,6.143750,6.143750,4.563740,1.937533,1.937533,0.597775,2.330050,0.432685,1.366964,1.618915,0.01611797,-0.01540273,-0.00248245,1.564417,-1.494995,-0.240948,2.999323,0.373116,3.432528,2.178481,1.607013,1.203798,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:54,225.4,448.513,448.318,452.000,3.682,14.006600,100.840000,51.510100,0.712056,18.000000,97.059439,6.240872,6.240872,6.240872,6.162500,6.162500,4.582329,2.015203,2.015203,0.630811,2.337518,0.448725,1.454315,1.716368,-0.00788250,-0.01515072,-0.00107684,-0.765071,-1.470521,-0.104518,5.347401,2.780274,3.485723,2.119720,1.636408,1.276262,,,,,,below deadband; feedforward + feedback
2026-05-16 17:35:58,228.8,448.445,448.413,452.000,3.587,14.013500,100.841000,51.500200,0.712869,18.000000,97.060402,6.207879,6.207879,6.207879,6.231250,6.231250,4.633451,2.093395,2.093395,0.665129,2.295967,0.464835,1.545126,1.817558,-0.00594969,-0.01479585,0.00118717,-0.577480,-1.436092,0.115227,5.210930,2.670875,3.529486,1.978168,1.651008,1.351505,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:01,231.8,448.609,448.499,452.000,3.501,14.006400,100.842000,51.500200,0.713300,18.000000,97.061364,6.190669,6.190669,6.190669,6.187500,6.187500,4.610214,2.161630,2.161630,0.700565,2.288840,0.478725,1.639023,1.920714,-0.00036976,-0.01420147,0.00487635,-0.035890,-1.378414,0.473305,4.646103,2.197520,3.540044,1.688325,1.711113,1.428210,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:04,234.8,449.038,448.571,452.000,3.429,14.010000,100.844000,51.506800,0.711266,18.000000,97.063289,6.192237,6.192237,6.192237,6.187500,6.187500,4.600919,2.230330,2.230330,0.737128,2.278748,0.492538,1.735057,2.023158,0.01581571,-0.01373602,0.00953481,1.535125,-1.333263,0.925480,3.065794,0.695206,3.563594,1.304850,1.749803,1.504386,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:07,238.3,448.011,448.579,452.000,3.421,14.017000,100.842000,51.506800,0.713077,18.000000,97.061364,6.280905,6.280905,6.280905,6.187500,6.187500,4.605566,2.311090,2.311090,0.775015,2.358726,0.508656,1.832998,2.126824,-0.00600022,-0.01329125,0.00767463,-0.582390,-1.290067,0.744910,5.187956,2.893480,3.601157,1.566180,1.779177,1.581470,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:11,241.9,448.923,448.654,452.000,3.346,14.018500,100.842000,51.503500,0.711229,18.000000,97.061364,6.282540,6.282540,6.282540,6.281250,6.281250,4.670630,2.391978,2.391978,0.827798,2.390095,0.524944,1.933087,2.233352,0.01063904,-0.01257531,0.00859586,1.032640,-1.220576,0.834326,3.637990,1.359338,3.612555,1.557653,1.822054,1.660682,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:14,245.4,449.013,448.673,452.000,3.327,14.013400,100.844000,51.506800,0.712448,18.000000,97.063289,6.359181,6.359181,6.359181,6.275000,6.275000,4.661335,2.472460,2.472460,0.869006,2.389347,0.541285,2.034731,2.339663,0.00882370,-0.01174118,0.01043037,0.856458,-1.139637,1.012406,3.804877,1.616002,3.612097,1.460053,1.874329,1.739734,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:18,248.9,448.965,448.769,452.000,3.231,14.020600,100.841000,51.510200,0.714694,18.000000,97.060402,6.337204,6.337204,6.337204,6.356250,6.356250,4.721751,2.553057,2.553057,0.911557,2.419612,0.557764,2.137468,2.445677,0.01857180,-0.01062534,0.01565694,1.802586,-1.031300,1.519669,2.919165,0.750470,3.584357,1.033388,1.887370,1.818564,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:21,252.3,448.805,448.878,452.000,3.122,14.015500,100.838000,51.503500,0.711399,18.000000,97.057514,6.299400,6.299400,6.299400,6.331250,6.331250,4.712457,2.634607,2.634607,0.955467,2.332594,0.574170,2.240280,2.548717,0.01021868,-0.00971777,0.01610279,0.991800,-0.943183,1.562897,3.720656,1.642807,3.577790,1.071710,1.922100,1.895182,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:24,255.3,449.310,449.040,452.000,2.960,14.008600,100.844000,51.506800,0.714715,18.000000,97.063289,6.190688,6.190688,6.190688,6.306250,6.306250,4.693867,2.704597,2.704597,1.000543,2.331007,0.588270,2.342601,2.649565,0.02752995,-0.00879132,0.01824608,2.672148,-0.853315,1.771024,2.021719,0.032449,3.557911,0.933573,1.922849,1.970171,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:27,258.3,449.588,449.155,452.000,2.845,13.999500,100.841000,51.503500,0.714134,18.000000,97.060402,6.142509,6.142509,6.142509,6.187500,6.187500,4.610214,2.775156,2.775156,1.046796,2.355408,0.602157,2.443879,2.747714,0.02958040,-0.00793088,0.01787791,2.871086,-0.769774,1.735237,1.739128,-0.095930,3.544930,1.039919,1.926911,2.043153,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:31,261.8,448.908,449.163,452.000,2.837,14.014000,100.839000,51.506800,0.712959,18.000000,97.058477,6.231502,6.231502,6.231502,6.137500,6.137500,4.573035,2.857577,2.857577,1.094422,2.338869,0.618175,2.543836,2.843704,0.01151282,-0.00697741,0.01890603,1.117417,-0.677217,1.834991,3.455618,1.740161,3.534794,1.022587,1.966626,2.114530,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:34,265.3,449.465,449.175,452.000,2.825,14.026400,100.840000,51.503500,0.713279,18.000000,97.059439,6.314263,6.314263,6.314263,6.231250,6.231250,4.624156,2.939697,2.939697,1.143417,2.359778,0.634312,2.641980,2.936413,0.01489109,-0.00611690,0.02024148,1.445320,-0.593703,1.964627,3.178836,1.494376,3.533400,0.975070,2.005100,2.183466,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:38,268.9,449.951,449.273,452.000,2.727,14.003500,100.840000,51.503500,0.712505,18.000000,97.059439,6.283469,6.283469,6.283469,6.312500,6.312500,4.693867,3.020503,3.020503,1.193759,2.408218,0.650679,2.738022,3.026148,0.03753018,-0.00500277,0.02271610,3.642658,-0.485566,2.204811,1.051209,-0.622154,3.506069,0.815692,2.005769,2.250192,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:41,272.4,449.186,449.344,452.000,2.656,13.998700,100.840000,51.510100,0.712393,18.000000,97.059439,6.284749,6.284749,6.284749,6.287500,6.287500,4.675277,3.100531,3.100531,1.245434,2.394515,0.667039,2.832035,3.114076,0.02052142,-0.00379524,0.02150696,1.991797,-0.368364,2.087453,2.683480,1.108734,3.468896,1.013078,2.026505,2.315573,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:45,275.8,449.664,449.377,452.000,2.623,14.014400,100.841000,51.506800,0.710950,18.000000,97.060402,6.334170,6.334170,6.334170,6.281250,6.281250,4.670630,3.181384,3.181384,1.298457,2.311415,0.683311,2.923793,3.199065,0.01586591,-0.00281903,0.02152715,1.539952,-0.273616,2.089434,3.130678,1.641433,3.455000,1.091950,2.039506,2.378770,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:48,278.8,449.826,449.504,452.000,2.496,14.015600,100.838000,51.506800,0.712189,18.000000,97.057514,6.258058,6.258058,6.258058,6.331250,6.331250,4.712457,3.251549,3.251549,1.352650,2.325425,0.697428,3.013085,3.280962,0.02295885,-0.00197680,0.02197669,2.228329,-0.191863,2.133003,2.484127,1.023219,3.443412,1.118545,2.042503,2.439667,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:51,281.8,449.654,449.624,452.000,2.376,14.013100,100.839000,51.513500,0.710026,18.000000,97.058477,6.189361,6.189361,6.189361,8.281250,8.281250,6.241449,3.321631,3.321631,1.408010,3.191535,0.718985,3.099954,3.360560,-0.00089079,-0.00091916,0.02381749,-0.086459,-0.089212,2.311689,6.327907,3.408090,3.410843,1.009942,2.098326,2.498855,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:54,285.3,449.467,449.640,452.000,2.360,14.014700,100.840000,51.503500,0.716299,18.000000,97.059439,6.252624,6.252624,6.252624,4.381250,4.381250,3.267117,3.403367,3.403367,1.464733,1.666005,0.733860,3.184277,3.437247,0.02230333,0.00025107,0.02238420,2.164749,0.024368,2.172598,1.102369,1.238619,3.378999,1.230769,2.118072,2.555878,,,,,,below deadband; feedforward + feedback
2026-05-16 17:36:58,288.9,449.212,449.591,452.000,2.409,14.009000,100.841000,51.510100,0.711062,18.000000,97.060402,6.396383,6.396383,6.396383,5.962500,5.962500,4.433613,3.485522,3.485522,1.522825,2.264349,0.746903,3.264943,3.506941,0.01040374,0.00111349,0.01872270,1.009792,0.108076,1.817232,3.423821,2.475730,3.377446,1.668289,2.142857,2.607701,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:01,292.3,449.253,449.565,452.000,2.435,14.029300,100.841000,51.506800,0.710443,18.000000,97.060402,6.507271,6.507271,6.507271,6.356250,6.356250,4.731046,3.607248,3.607248,1.582946,2.342308,0.763035,3.342205,3.573989,0.00927749,0.00201131,0.01803113,0.900477,0.195218,1.750109,3.830569,2.706771,3.412030,1.857139,2.167278,2.657557,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:04,295.3,449.612,449.508,452.000,2.492,14.010100,100.837000,51.506800,0.712348,18.000000,97.056552,6.656169,6.656169,6.656169,6.487500,6.487500,4.828641,3.667746,3.667746,1.644075,2.394633,0.777480,3.416439,3.639140,0.01857184,0.00274898,0.01716122,1.802519,0.266807,1.665609,3.026122,1.865227,3.400939,2.002137,2.200649,2.706002,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:07,298.3,450.100,449.508,452.000,2.492,14.011900,100.841000,51.503500,0.711584,18.000000,97.060402,6.727603,6.727603,6.727603,6.631250,6.631250,4.944826,3.721737,3.721737,1.706104,2.530951,0.792251,3.488003,3.702697,0.03889135,0.00366922,0.01487826,3.774810,0.356136,1.444090,1.170016,-0.053073,3.365601,2.277647,2.197100,2.753262,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:11,301.8,449.713,449.622,452.000,2.378,14.017800,100.841000,51.510100,0.712490,18.000000,97.060402,6.647871,6.647871,6.647871,6.712500,6.712500,4.995947,3.801974,3.801974,1.769470,2.548728,0.809698,3.556904,3.763608,0.01421876,0.00492569,0.01433085,1.380079,0.478089,1.390958,3.615869,2.421896,3.323885,2.411016,2.218459,2.798555,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:14,305.3,450.012,449.810,452.000,2.190,14.014400,100.837000,51.506800,0.711631,18.000000,97.056552,6.469847,6.469847,6.469847,6.643750,6.643750,4.930884,3.870453,3.870453,1.833439,2.511421,0.827031,3.622890,3.820847,0.01280699,0.00589040,0.01386343,1.243002,0.571702,1.345536,3.687882,2.627451,3.298752,2.524917,2.235664,2.841116,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:18,308.9,450.143,449.938,452.000,2.062,14.005300,100.842000,51.510200,0.711863,18.000000,97.061364,6.366091,6.366091,6.366091,6.468750,6.468750,4.810052,3.838944,3.838944,1.892940,2.462302,0.843965,3.685318,3.872602,0.01773146,0.00704850,0.01476372,1.721039,0.684137,1.432987,3.089012,2.117905,3.154807,2.405957,2.241032,2.879601,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:21,312.3,450.045,450.035,452.000,1.965,14.005200,100.838000,51.500200,0.713062,18.000000,97.057514,0.000000,2.366091,2.366091,6.362500,6.362500,4.735693,3.867723,3.867723,1.951234,2.349182,0.860528,3.744115,3.920507,0.01774824,0.00790312,0.01472987,1.722600,0.767057,1.429645,3.013093,2.145123,3.100666,2.438079,2.245113,2.915222,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:24,315.3,449.961,450.025,452.000,1.975,14.018200,100.840000,51.503500,0.712336,18.000000,97.059439,0.000000,0.000000,0.000000,2.325000,2.325000,1.770657,3.938433,3.938433,2.010687,0.874606,0.866228,3.799584,3.965992,0.01472298,0.00850493,0.01502334,1.429004,0.825484,1.458157,0.341652,2.509429,3.112950,2.480276,2.262369,2.949043,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:27,318.3,450.382,450.157,452.000,1.843,14.011400,100.839000,51.503500,0.711873,18.000000,97.058477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.009654,4.009654,2.071479,0.000000,0.866228,3.851783,4.008380,0.01758016,0.00953736,0.01767950,1.706304,0.925681,1.715945,-1.706304,2.303351,3.083973,2.293709,2.264571,2.980563,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:31,321.8,449.981,450.170,452.000,1.830,14.006400,100.838000,51.510200,0.712330,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.071279,4.071279,2.132840,0.000000,0.866228,3.900898,4.048242,0.00988254,0.01025516,0.01574503,0.959174,0.995340,1.528173,-0.959174,3.112105,3.075939,2.543106,2.287461,3.010204,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:34,325.3,449.799,450.103,452.000,1.897,14.006300,100.842000,51.503500,0.712513,18.000000,97.061364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.073556,4.073556,2.193342,0.000000,0.866228,3.946806,4.084531,0.00630276,0.01083595,0.01295380,0.611754,1.051752,1.257314,-0.611754,3.461802,3.021804,2.816243,2.298043,3.037187,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:38,328.9,449.990,450.057,452.000,1.943,14.011700,100.840000,51.510200,0.711391,18.000000,97.059439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.033995,4.033995,2.252293,0.000000,0.866228,3.989310,4.116822,0.00067229,0.01140675,0.01177448,0.065252,1.107133,1.142824,-0.065252,3.968743,2.926862,2.891171,2.313519,3.061198,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:37:41,332.3,449.729,449.916,452.000,2.084,14.011400,100.838000,51.506800,0.711130,18.000000,97.057514,6.737695,4.000000,0.000000,0.000000,0.000000,0.000000,3.993214,3.993214,2.309815,0.000000,0.866228,4.028279,4.145184,0.00119332,0.01184361,0.00975454,0.115821,1.149512,0.946751,-0.115821,3.877393,2.843703,3.046463,2.341949,3.082288,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:44,335.3,449.641,449.867,452.000,2.133,14.014900,100.838000,51.500200,0.711117,18.000000,97.057514,6.837142,4.000000,4.000000,0.000000,0.000000,0.000000,3.957290,3.957290,2.366000,0.000000,0.866228,4.063635,4.169706,-0.00038657,0.01202836,0.00752887,-0.037519,1.167443,0.730733,0.037519,3.994809,2.789847,3.226557,2.360478,3.100522,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:47,338.3,449.567,449.822,452.000,2.178,14.015300,100.842000,51.506800,0.715618,18.000000,97.061364,6.927227,6.927227,6.927227,3.543750,3.543750,2.616482,3.919704,3.919704,2.420694,1.337716,0.875336,4.095481,4.191016,-0.00435303,0.01219519,0.00497493,-0.422511,1.183682,0.482874,3.038993,4.342215,2.736023,3.436830,2.394671,3.116367,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:51,341.8,450.397,449.781,452.000,2.219,14.027300,100.837000,51.503500,0.714893,18.000000,97.056552,7.008723,7.008723,7.008723,6.818750,6.818750,5.061011,3.875171,3.875171,2.473803,2.590654,0.892348,4.123763,4.208611,0.01292462,0.01247536,0.00501263,1.254419,1.210815,0.486508,3.806592,2.620752,2.664356,3.388662,2.411594,3.129451,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:54,345.3,449.882,449.808,452.000,2.192,14.014600,100.841000,51.506800,0.711105,18.000000,97.060402,6.998714,6.998714,6.998714,6.950000,6.950000,5.172548,3.828813,3.828813,2.525296,2.649477,0.910350,4.148464,4.222568,0.00322697,0.01271823,0.00480447,0.313211,1.234437,0.466324,4.859338,3.515602,2.594376,3.362489,2.431356,3.139829,,,,,,below deadband; feedforward + feedback
2026-05-16 17:37:58,348.8,450.393,449.905,452.000,2.095,14.013000,100.839000,51.500200,0.711846,18.000000,97.058477,6.893864,6.893864,6.893864,6.968750,6.968750,5.181843,3.835238,3.835238,2.576152,2.642245,0.928487,4.169801,4.233811,0.01687427,0.01307915,0.00364784,1.637791,1.269442,0.354054,3.544052,2.197447,2.565795,3.481184,2.408938,3.148189,,,,,,below deadband; feedforward + feedback
2026-05-16 17:38:01,352.3,450.657,450.094,452.000,1.906,14.008300,100.838000,51.506900,0.713456,18.000000,97.057514,0.000000,2.893864,2.893864,6.875000,6.875000,5.102838,3.871708,3.871708,2.626875,2.532918,0.946346,4.188194,4.243371,0.02517696,0.01345456,0.00322231,2.443613,1.305866,0.312749,2.659225,1.428096,2.565842,3.558959,2.375785,3.155298,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:04,355.3,450.664,450.371,452.000,1.629,14.011400,100.838000,51.510200,0.711143,18.000000,97.057514,0.000000,0.000000,2.893864,2.881250,2.881250,2.147096,3.903775,3.903775,2.677263,1.061017,0.953450,4.203791,4.250582,0.01897529,0.01417276,0.00566661,1.841694,1.375573,0.549987,0.305401,2.062081,2.528202,3.353788,2.338763,3.160660,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:07,358.3,450.120,450.459,452.000,1.541,14.012500,100.837000,51.500200,0.713179,18.000000,97.056552,0.000000,0.000000,0.000000,2.862500,2.862500,2.137801,3.934901,3.934901,2.727300,1.055495,0.959864,4.216996,4.256613,0.00223534,0.01404985,0.00575872,0.216955,1.363630,0.558922,1.920846,3.717947,2.571271,3.375980,2.354542,3.165144,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:11,361.8,450.620,450.554,452.000,1.446,14.006600,100.837000,51.510100,0.714316,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.969652,3.969652,2.777066,0.000000,0.959864,4.228015,4.261072,0.01211789,0.01413798,0.00765473,1.176120,1.372184,0.742942,-1.176120,2.793532,2.597468,3.226710,2.350474,3.168460,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:14,365.3,449.245,450.488,452.000,1.512,13.992100,100.838000,51.503600,0.714663,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.961647,3.961647,2.825865,0.000000,0.959864,4.236655,4.262574,-0.01147922,0.01402601,0.00764940,-1.114144,1.361329,0.742432,1.114144,5.075791,2.600318,3.219215,2.384156,3.169577,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:18,368.8,449.633,450.385,452.000,1.615,14.013700,100.837000,51.506800,0.713768,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.935738,3.935738,2.873398,0.000000,0.959864,4.242849,4.261432,-0.00579843,0.01409440,0.00767979,-0.562776,1.367954,0.745374,0.562776,4.498514,2.567783,3.190364,2.400421,3.168728,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:21,372.3,449.683,450.246,452.000,1.754,14.007900,100.835000,51.506800,0.714144,18.000000,97.054627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.876042,3.876042,2.919219,0.000000,0.959864,4.246535,4.257594,-0.00621872,0.01355536,0.00649735,-0.603555,1.315611,0.630598,0.603555,4.479597,2.560431,3.245444,2.411793,3.165874,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:24,375.3,450.210,450.233,452.000,1.767,13.991900,100.836000,51.503500,0.710926,18.000000,97.055589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.823317,3.823317,2.963323,0.000000,0.959864,4.247683,4.251126,-0.00257152,0.01331748,0.00638484,-0.249581,1.292536,0.619685,0.249581,4.072898,2.530781,3.203632,2.430148,3.161064,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:27,378.3,449.769,450.179,452.000,1.821,14.004800,100.837000,51.500200,0.712178,18.000000,97.056552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.769617,3.769617,3.005819,0.000000,0.959864,4.246269,4.242028,-0.01352990,0.01278570,0.00890595,-1.313165,1.240936,0.864381,1.313165,5.082782,2.528681,2.905235,2.452632,3.154299,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:31,381.8,450.360,450.156,452.000,1.844,13.997700,100.840000,51.510100,0.711814,18.000000,97.059439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.705657,3.705657,3.046423,0.000000,0.959864,4.242232,4.230121,0.00831966,0.01248712,0.00865571,0.807502,1.211993,0.840118,-0.807502,2.898155,2.493664,2.865539,2.463491,3.145446,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:34,385.3,449.880,450.154,452.000,1.846,14.005800,100.838000,51.506800,0.713161,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.640164,3.640164,3.085113,0.000000,0.959864,4.235623,4.215794,0.00284038,0.01218669,0.00745332,0.275680,1.182810,0.723401,-0.275680,3.364483,2.457353,2.916763,2.480213,3.134792,,,,,,within deadband and CO2 rising; MFC zero
2026-05-16 17:38:38,388.8,449.849,450.111,452.000,1.889,14.019700,100.838000,51.510100,0.713777,18.000000,97.057514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.573601,3.573601,3.121885,0.000000,0.959864,4.226567,4.199401,-0.00406731,0.01161663,0.00442001,-0.394763,1.127481,0.428995,0.394763,3.968364,2.446120,3.144606,2.506896,3.122603,,,,,,within deadband and CO2 rising; MFC zero
